inning,is_bot,outs,score_diff,bases_idx,wins,total,win_rate
6,0,1,6,1,466,479,0.9728601252609603
6,0,1,6,2,162,168,0.9642857142857143
6,0,1,6,3,219,225,0.9733333333333334
6,0,1,6,4,43,43,1.0
6,0,1,6,5,100,104,0.9615384615384616
6,0,1,6,6,47,49,0.9591836734693877
6,0,1,6,7,86,88,0.9772727272727273
6,0,1,7,0,519,526,0.9866920152091255
6,0,1,7,1,277,284,0.9753521126760564
6,0,1,7,2,107,109,0.981651376146789
6,0,1,7,3,139,140,0.9928571428571429
6,0,1,7,4,31,31,1.0
6,0,1,7,5,60,60,1.0
6,0,1,7,6,40,40,1.0
6,0,1,7,7,50,51,0.9803921568627451
6,0,1,8,0,367,372,0.9865591397849462
6,0,1,8,1,156,157,0.9936305732484076
6,0,1,8,2,54,56,0.9642857142857143
6,0,1,8,3,92,92,1.0
6,0,1,8,4,17,17,1.0
6,0,1,8,5,36,37,0.972972972972973
6,0,1,8,6,23,24,0.9583333333333334
6,0,1,8,7,43,43,1.0
6,0,1,9,0,223,226,0.9867256637168141
6,0,1,9,1,136,136,1.0
6,0,1,9,2,34,34,1.0
6,0,1,9,3,51,51,1.0
6,0,1,9,4,7,8,0.875
6,0,1,9,5,26,26,1.0
6,0,1,9,6,12,12,1.0
6,0,1,9,7,24,24,1.0
6,0,1,10,0,257,262,0.9809160305343512
6,0,1,10,1,149,151,0.9867549668874173
6,0,1,10,2,44,44,1.0
6,0,1,10,3,68,69,0.9855072463768116
6,0,1,10,4,10,10,1.0
6,0,1,10,5,28,28,1.0
6,0,1,10,6,20,20,1.0
6,0,1,10,7,26,27,0.9629629629629629
6,0,2,-10,0,2,238,0.008403361344537815
6,0,2,-10,1,1,121,0.008264462809917356
6,0,2,-10,2,0,40,0.0
6,0,2,-10,3,0,58,0.0
6,0,2,-10,4,0,15,0.0
6,0,2,-10,5,0,19,0.0
6,0,2,-10,6,0,9,0.0
6,0,2,-10,7,0,8,0.0
6,0,2,-9,0,2,171,0.011695906432748537
6,0,2,-9,1,0,89,0.0
6,0,2,-9,2,0,28,0.0
6,0,2,-9,3,0,39,0.0
6,0,2,-9,4,0,7,0.0
6,0,2,-9,5,0,13,0.0
6,0,2,-9,6,0,6,0.0
6,0,2,-9,7,0,8,0.0
6,0,2,-8,0,2,277,0.007220216606498195
6,0,2,-8,1,1,141,0.0070921985815602835
6,0,2,-8,2,1,51,0.0196078431372549
6,0,2,-8,3,1,52,0.019230769230769232
6,0,2,-8,4,0,16,0.0
6,0,2,-8,5,0,14,0.0
6,0,2,-8,6,0,11,0.0
6,0,2,-8,7,1,15,0.06666666666666667
6,0,2,-7,0,7,465,0.015053763440860216
6,0,2,-7,1,2,250,0.008
6,0,2,-7,2,1,82,0.012195121951219513
6,0,2,-7,3,1,90,0.011111111111111112
6,0,2,-7,4,0,25,0.0
6,0,2,-7,5,1,52,0.019230769230769232
6,0,2,-7,6,2,17,0.11764705882352941
6,0,2,-7,7,1,22,0.045454545454545456
6,0,2,-6,0,11,726,0.015151515151515152
6,0,2,-6,1,6,402,0.014925373134328358
6,0,2,-6,2,3,144,0.020833333333333332
6,0,2,-6,3,4,150,0.02666666666666667
6,0,2,-6,4,0,41,0.0
6,0,2,-6,5,2,55,0.03636363636363636
6,0,2,-6,6,1,29,0.034482758620689655
6,0,2,-6,7,1,50,0.02
6,0,2,-5,0,21,1142,0.01838879159369527
6,0,2,-5,1,9,591,0.015228426395939087
6,0,2,-5,2,14,204,0.06862745098039216
6,0,2,-5,3,9,221,0.04072398190045249
6,0,2,-5,4,2,73,0.0273972602739726
6,0,2,-5,5,1,104,0.009615384615384616
6,0,2,-5,6,5,47,0.10638297872340426
6,0,2,-5,7,4,62,0.06451612903225806
6,0,2,-4,0,93,1624,0.05726600985221675
6,0,2,-4,1,45,828,0.05434782608695652
6,0,2,-4,2,15,285,0.05263157894736842
6,0,2,-4,3,25,320,0.078125
6,0,2,-4,4,6,85,0.07058823529411765
6,0,2,-4,5,16,164,0.0975609756097561
6,0,2,-4,6,8,68,0.11764705882352941
6,0,2,-4,7,11,107,0.102803738317757
6,0,2,-3,0,200,2246,0.08904719501335707
6,0,2,-3,1,89,1177,0.07561597281223449
6,0,2,-3,2,38,441,0.08616780045351474
6,0,2,-3,3,47,505,0.09306930693069307
6,0,2,-3,4,11,128,0.0859375
6,0,2,-3,5,18,223,0.08071748878923767
6,0,2,-3,6,6,91,0.06593406593406594
6,0,2,-3,7,18,159,0.11320754716981132
6,0,2,-2,0,466,3206,0.14535246412975672
6,0,2,-2,1,247,1675,0.1474626865671642
6,0,2,-2,2,91,566,0.1607773851590106
6,0,2,-2,3,130,742,0.1752021563342318
6,0,2,-2,4,37,189,0.19576719576719576
6,0,2,-2,5,62,313,0.19808306709265175
6,0,2,-2,6,30,118,0.2542372881355932
6,0,2,-2,7,56,252,0.2222222222222222
6,0,2,-1,0,956,4125,0.23175757575757575
6,0,2,-1,1,582,2180,0.26697247706422017
6,0,2,-1,2,192,735,0.2612244897959184
6,0,2,-1,3,290,944,0.3072033898305085
6,0,2,-1,4,82,272,0.3014705882352941
6,0,2,-1,5,127,400,0.3175
6,0,2,-1,6,55,184,0.29891304347826086
6,0,2,-1,7,119,323,0.3684210526315789
6,0,2,0,0,1918,4696,0.4084327086882453
6,0,2,0,1,1007,2372,0.4245362563237774
6,0,2,0,2,422,921,0.4581976112920738
6,0,2,0,3,528,1160,0.45517241379310347
6,0,2,0,4,161,342,0.47076023391812866
6,0,2,0,5,286,558,0.5125448028673835
6,0,2,0,6,118,226,0.5221238938053098
6,0,2,0,7,216,412,0.5242718446601942
6,0,2,1,0,2511,4094,0.6133365901319003
6,0,2,1,1,1396,2239,0.623492630638678
6,0,2,1,2,522,815,0.6404907975460122
6,0,2,1,3,653,1023,0.6383186705767351
6,0,2,1,4,191,301,0.6345514950166113
6,0,2,1,5,309,493,0.6267748478701826
6,0,2,1,6,166,248,0.6693548387096774
6,0,2,1,7,295,420,0.7023809523809523
6,0,2,2,0,2357,3240,0.7274691358024692
6,0,2,2,1,1231,1671,0.7366846199880311
6,0,2,2,2,573,760,0.7539473684210526
6,0,2,2,3,685,879,0.7792946530147895
6,0,2,2,4,197,250,0.788
6,0,2,2,5,322,426,0.755868544600939
6,0,2,2,6,163,204,0.7990196078431373
6,0,2,2,7,278,347,0.8011527377521613
6,0,2,3,0,2012,2378,0.8460891505466779
6,0,2,3,1,1040,1233,0.8434712084347121
6,0,2,3,2,509,584,0.8715753424657534
6,0,2,3,3,587,678,0.8657817109144543
6,0,2,3,4,167,197,0.8477157360406091
6,0,2,3,5,274,310,0.8838709677419355
6,0,2,3,6,163,183,0.8907103825136612
6,0,2,3,7,235,279,0.8422939068100358
6,0,2,4,0,1477,1631,0.9055793991416309
6,0,2,4,1,812,881,0.9216799091940976
6,0,2,4,2,406,437,0.9290617848970252
6,0,2,4,3,461,501,0.9201596806387226
6,0,2,4,4,133,144,0.9236111111111112
6,0,2,4,5,215,237,0.9071729957805907
6,0,2,4,6,134,145,0.9241379310344827
6,0,2,4,7,191,207,0.9227053140096618
6,0,2,5,0,1055,1113,0.9478885893980233
6,0,2,5,1,625,663,0.942684766214178
6,0,2,5,2,293,313,0.9361022364217252
6,0,2,5,3,344,371,0.9272237196765498
6,0,2,5,4,106,110,0.9636363636363636
6,0,2,5,5,191,199,0.9597989949748744
6,0,2,5,6,99,105,0.9428571428571428
6,0,2,5,7,117,127,0.9212598425196851
6,0,2,6,0,657,685,0.9591240875912409
6,0,2,6,1,433,451,0.9600886917960089
6,0,2,6,2,200,207,0.966183574879227
6,0,2,6,3,246,253,0.9723320158102767
6,0,2,6,4,73,74,0.9864864864864865
6,0,2,6,5,128,131,0.9770992366412213
6,0,2,6,6,59,61,0.9672131147540983
6,0,2,6,7,79,83,0.9518072289156626
6,0,2,7,0,424,431,0.9837587006960556
6,0,2,7,1,309,319,0.9686520376175548
6,0,2,7,2,132,133,0.9924812030075187
6,0,2,7,3,172,175,0.9828571428571429
6,0,2,7,4,35,36,0.9722222222222222
6,0,2,7,5,86,87,0.9885057471264368
6,0,2,7,6,46,46,1.0
6,0,2,7,7,55,57,0.9649122807017544
6,0,2,8,0,319,325,0.9815384615384616
6,0,2,8,1,192,195,0.9846153846153847
6,0,2,8,2,80,80,1.0
6,0,2,8,3,99,100,0.99
6,0,2,8,4,25,26,0.9615384615384616
6,0,2,8,5,47,49,0.9591836734693877
6,0,2,8,6,29,31,0.9354838709677419
6,0,2,8,7,37,37,1.0
6,0,2,9,0,177,179,0.9888268156424581
6,0,2,9,1,126,126,1.0
6,0,2,9,2,65,65,1.0
6,0,2,9,3,66,67,0.9850746268656716
6,0,2,9,4,19,20,0.95
6,0,2,9,5,31,31,1.0
6,0,2,9,6,23,23,1.0
6,0,2,9,7,24,24,1.0
6,0,2,10,0,247,252,0.9801587301587301
6,0,2,10,1,160,161,0.9937888198757764
6,0,2,10,2,60,63,0.9523809523809523
6,0,2,10,3,115,115,1.0
6,0,2,10,4,19,19,1.0
6,0,2,10,5,50,50,1.0
6,0,2,10,6,29,30,0.9666666666666667
6,0,2,10,7,41,42,0.9761904761904762
6,1,0,-10,0,8,546,0.014652014652014652
6,1,0,-10,1,2,129,0.015503875968992248
6,1,0,-10,2,0,36,0.0
6,1,0,-10,3,1,31,0.03225806451612903
6,1,0,-10,4,0,2,0.0
6,1,0,-10,5,0,6,0.0
6,1,0,-10,6,0,5,0.0
6,1,0,-10,7,0,2,0.0
6,1,0,-9,0,4,423,0.009456264775413711
6,1,0,-9,1,2,100,0.02
6,1,0,-9,2,1,20,0.05
6,1,0,-9,3,0,25,0.0
6,1,0,-9,4,0,4,0.0
6,1,0,-9,5,0,5,0.0
6,1,0,-9,6,0,3,0.0
6,1,0,-9,7,0,8,0.0
6,1,0,-8,0,11,645,0.017054263565891473
6,1,0,-8,1,4,165,0.024242424242424242
6,1,0,-8,2,1,38,0.02631578947368421
6,1,0,-8,3,3,34,0.08823529411764706
6,1,0,-8,4,0,6,0.0
6,1,0,-8,5,0,11,0.0
6,1,0,-8,6,0,1,0.0
6,1,0,-8,7,1,7,0.14285714285714285
6,1,0,-7,0,18,1004,0.017928286852589643
6,1,0,-7,1,4,247,0.016194331983805668
6,1,0,-7,2,2,57,0.03508771929824561
6,1,0,-7,3,1,67,0.014925373134328358
6,1,0,-7,4,1,10,0.1
6,1,0,-7,5,1,17,0.058823529411764705
6,1,0,-7,6,0,16,0.0
6,1,0,-7,7,0,14,0.0
6,1,0,-6,0,62,1542,0.040207522697795074
6,1,0,-6,1,20,348,0.05747126436781609
6,1,0,-6,2,4,81,0.04938271604938271
6,1,0,-6,3,5,99,0.050505050505050504
6,1,0,-6,4,0,11,0.0
6,1,0,-6,5,3,30,0.1
6,1,0,-6,6,1,20,0.05
6,1,0,-6,7,2,21,0.09523809523809523
6,1,0,-5,0,156,2433,0.06411837237977805
6,1,0,-5,1,61,636,0.0959119496855346
6,1,0,-5,2,15,138,0.10869565217391304
6,1,0,-5,3,23,166,0.13855421686746988
6,1,0,-5,4,4,17,0.23529411764705882
6,1,0,-5,5,8,57,0.14035087719298245
6,1,0,-5,6,2,27,0.07407407407407407
6,1,0,-5,7,6,37,0.16216216216216217
6,1,0,-4,0,321,3347,0.09590678219300866
6,1,0,-4,1,100,802,0.12468827930174564
6,1,0,-4,2,37,241,0.15352697095435686
6,1,0,-4,3,44,238,0.18487394957983194
6,1,0,-4,4,5,26,0.19230769230769232
6,1,0,-4,5,10,67,0.14925373134328357
6,1,0,-4,6,8,38,0.21052631578947367
6,1,0,-4,7,10,54,0.18518518518518517
6,1,0,-3,0,745,4709,0.1582076874070928
6,1,0,-3,1,228,1136,0.2007042253521127
6,1,0,-3,2,73,290,0.2517241379310345
6,1,0,-3,3,79,302,0.26158940397350994
6,1,0,-3,4,8,45,0.17777777777777778
6,1,0,-3,5,34,106,0.32075471698113206
6,1,0,-3,6,27,66,0.4090909090909091
6,1,0,-3,7,36,78,0.46153846153846156
6,1,0,-2,0,1727,6412,0.2693387398627573
6,1,0,-2,1,529,1627,0.3251382913337431
6,1,0,-2,2,129,368,0.35054347826086957
6,1,0,-2,3,176,409,0.43031784841075793
6,1,0,-2,4,15,47,0.3191489361702128
6,1,0,-2,5,46,109,0.42201834862385323
6,1,0,-2,6,29,69,0.42028985507246375
6,1,0,-2,7,57,108,0.5277777777777778
6,1,0,-1,0,3209,7899,0.40625395619698695
6,1,0,-1,1,974,2006,0.48554336989032904
6,1,0,-1,2,245,474,0.5168776371308017
6,1,0,-1,3,294,536,0.5485074626865671
6,1,0,-1,4,36,64,0.5625
6,1,0,-1,5,102,170,0.6
6,1,0,-1,6,68,93,0.7311827956989247
6,1,0,-1,7,92,140,0.6571428571428571
6,1,0,0,0,5261,8749,0.6013258658132358
6,1,0,0,1,1429,2220,0.6436936936936937
6,1,0,0,2,363,526,0.6901140684410646
6,1,0,0,3,431,599,0.7195325542570952
6,1,0,0,4,57,73,0.7808219178082192
6,1,0,0,5,152,196,0.7755102040816326
6,1,0,0,6,76,100,0.76
6,1,0,0,7,124,157,0.7898089171974523
6,1,0,1,0,5880,7584,0.7753164556962026
6,1,0,1,1,1615,1984,0.8140120967741935
6,1,0,1,2,430,495,0.8686868686868687
6,1,0,1,3,457,543,0.8416206261510129
6,1,0,1,4,58,72,0.8055555555555556
6,1,0,1,5,144,165,0.8727272727272727
6,1,0,1,6,94,102,0.9215686274509803
6,1,0,1,7,129,147,0.8775510204081632
6,1,0,2,0,5185,5942,0.8726018175698418
6,1,0,2,1,1407,1550,0.9077419354838709
6,1,0,2,2,370,414,0.893719806763285
6,1,0,2,3,386,415,0.9301204819277108
6,1,0,2,4,46,53,0.8679245283018868
6,1,0,2,5,162,170,0.9529411764705882
6,1,0,2,6,79,87,0.9080459770114943
6,1,0,2,7,124,133,0.9323308270676691
6,1,0,3,0,3903,4193,0.9308371094681612
6,1,0,3,1,1029,1107,0.9295392953929539
6,1,0,3,2,264,288,0.9166666666666666
6,1,0,3,3,293,309,0.948220064724919
6,1,0,3,4,45,49,0.9183673469387755
6,1,0,3,5,131,140,0.9357142857142857
6,1,0,3,6,55,58,0.9482758620689655
6,1,0,3,7,93,100,0.93
6,1,0,4,0,2850,2995,0.9515859766277128
6,1,0,4,1,746,777,0.9601029601029601
6,1,0,4,2,204,213,0.9577464788732394
6,1,0,4,3,190,201,0.945273631840796
6,1,0,4,4,24,24,1.0
6,1,0,4,5,88,93,0.946236559139785
6,1,0,4,6,66,67,0.9850746268656716
6,1,0,4,7,67,69,0.9710144927536232
6,1,0,5,0,2099,2148,0.9771880819366853
6,1,0,5,1,559,573,0.9755671902268761
6,1,0,5,2,149,152,0.9802631578947368
6,1,0,5,3,172,175,0.9828571428571429
6,1,0,5,4,22,22,1.0
6,1,0,5,5,61,61,1.0
6,1,0,5,6,29,29,1.0
6,1,0,5,7,55,55,1.0
6,1,0,6,0,1302,1314,0.9908675799086758
6,1,0,6,1,353,355,0.9943661971830986
6,1,0,6,2,87,88,0.9886363636363636
6,1,0,6,3,135,135,1.0
6,1,0,6,4,14,14,1.0
6,1,0,6,5,42,42,1.0
6,1,0,6,6,23,23,1.0
6,1,0,6,7,47,47,1.0
6,1,0,7,0,819,828,0.9891304347826086
6,1,0,7,1,203,204,0.9950980392156863
6,1,0,7,2,66,68,0.9705882352941176
6,1,0,7,3,80,80,1.0
6,1,0,7,4,8,8,1.0
6,1,0,7,5,17,17,1.0
6,1,0,7,6,18,18,1.0
6,1,0,7,7,29,29,1.0
6,1,0,8,0,493,497,0.9919517102615694
6,1,0,8,1,128,132,0.9696969696969697
6,1,0,8,2,38,38,1.0
6,1,0,8,3,40,40,1.0
6,1,0,8,4,9,9,1.0
6,1,0,8,5,11,11,1.0
6,1,0,8,6,9,9,1.0
6,1,0,8,7,12,12,1.0
6,1,0,9,0,330,331,0.9969788519637462
6,1,0,9,1,104,104,1.0
6,1,0,9,2,23,23,1.0
6,1,0,9,3,26,26,1.0
6,1,0,9,4,4,4,1.0
6,1,0,9,5,8,8,1.0
6,1,0,9,6,12,12,1.0
6,1,0,9,7,12,12,1.0
6,1,0,10,0,445,448,0.9933035714285714
6,1,0,10,1,112,112,1.0
6,1,0,10,2,41,41,1.0
6,1,0,10,3,38,38,1.0
6,1,0,10,4,4,4,1.0
6,1,0,10,5,7,7,1.0
6,1,0,10,6,7,7,1.0
6,1,0,10,7,17,17,1.0
6,1,1,-10,0,6,381,0.015748031496062992
6,1,1,-10,1,2,189,0.010582010582010581
6,1,1,-10,2,0,42,0.0
6,1,1,-10,3,1,63,0.015873015873015872
6,1,1,-10,4,0,17,0.0
6,1,1,-10,5,0,27,0.0
6,1,1,-10,6,0,12,0.0
6,1,1,-10,7,0,13,0.0
6,1,1,-9,0,1,301,0.0033222591362126247
6,1,1,-9,1,3,152,0.019736842105263157
6,1,1,-9,2,0,33,0.0
6,1,1,-9,3,0,43,0.0
6,1,1,-9,4,0,8,0.0
6,1,1,-9,5,0,35,0.0
6,1,1,-9,6,1,6,0.16666666666666666
6,1,1,-9,7,0,7,0.0
6,1,1,-8,0,6,424,0.014150943396226415
6,1,1,-8,1,0,217,0.0
6,1,1,-8,2,1,62,0.016129032258064516
6,1,1,-8,3,1,77,0.012987012987012988
6,1,1,-8,4,0,14,0.0
6,1,1,-8,5,1,26,0.038461538461538464
6,1,1,-8,6,1,16,0.0625
6,1,1,-8,7,1,21,0.047619047619047616
6,1,1,-7,0,11,685,0.016058394160583942
6,1,1,-7,1,10,325,0.03076923076923077
6,1,1,-7,2,2,87,0.022988505747126436
6,1,1,-7,3,3,109,0.027522935779816515
6,1,1,-7,4,0,15,0.0
6,1,1,-7,5,1,48,0.020833333333333332
6,1,1,-7,6,2,23,0.08695652173913043
6,1,1,-7,7,2,25,0.08
6,1,1,-6,0,34,1094,0.031078610603290677
6,1,1,-6,1,19,514,0.03696498054474708
6,1,1,-6,2,3,114,0.02631578947368421
6,1,1,-6,3,8,170,0.047058823529411764
6,1,1,-6,4,1,36,0.027777777777777776
6,1,1,-6,5,2,79,0.02531645569620253
6,1,1,-6,6,0,46,0.0
6,1,1,-6,7,5,49,0.10204081632653061
6,1,1,-5,0,75,1628,0.04606879606879607
6,1,1,-5,1,54,795,0.06792452830188679
6,1,1,-5,2,18,201,0.08955223880597014
6,1,1,-5,3,26,265,0.09811320754716982
6,1,1,-5,4,2,46,0.043478260869565216
6,1,1,-5,5,13,116,0.11206896551724138
6,1,1,-5,6,5,56,0.08928571428571429
6,1,1,-5,7,6,72,0.08333333333333333
6,1,1,-4,0,178,2289,0.07776321537789428
6,1,1,-4,1,115,1112,0.10341726618705036
6,1,1,-4,2,28,289,0.09688581314878893
6,1,1,-4,3,59,400,0.1475
6,1,1,-4,4,11,96,0.11458333333333333
6,1,1,-4,5,27,170,0.1588235294117647
6,1,1,-4,6,17,99,0.1717171717171717
6,1,1,-4,7,20,117,0.17094017094017094
6,1,1,-3,0,433,3246,0.13339494762784967
6,1,1,-3,1,248,1576,0.15736040609137056
6,1,1,-3,2,62,357,0.17366946778711484
6,1,1,-3,3,106,531,0.19962335216572505
6,1,1,-3,4,27,130,0.2076923076923077
6,1,1,-3,5,53,240,0.22083333333333333
6,1,1,-3,6,38,115,0.33043478260869563
6,1,1,-3,7,54,159,0.33962264150943394
6,1,1,-2,0,1019,4388,0.2322242479489517
6,1,1,-2,1,560,2146,0.26095060577819196
6,1,1,-2,2,156,562,0.2775800711743772
6,1,1,-2,3,236,709,0.3328631875881523
6,1,1,-2,4,58,172,0.3372093023255814
6,1,1,-2,5,110,316,0.34810126582278483
6,1,1,-2,6,69,173,0.3988439306358382
6,1,1,-2,7,101,243,0.4156378600823045
6,1,1,-1,0,1911,5424,0.35232300884955753
6,1,1,-1,1,1049,2562,0.4094457455113193
6,1,1,-1,2,357,785,0.4547770700636943
6,1,1,-1,3,415,916,0.45305676855895194
6,1,1,-1,4,94,188,0.5
6,1,1,-1,5,230,453,0.5077262693156733
6,1,1,-1,6,133,226,0.588495575221239
6,1,1,-1,7,187,349,0.5358166189111748
6,1,1,0,0,3493,6120,0.5707516339869281
6,1,1,0,1,1716,2915,0.5886792452830188
6,1,1,0,2,552,892,0.6188340807174888
6,1,1,0,3,707,1070,0.6607476635514019
6,1,1,0,4,160,230,0.6956521739130435
6,1,1,0,5,363,543,0.6685082872928176
6,1,1,0,6,175,253,0.691699604743083
6,1,1,0,7,320,450,0.7111111111111111
6,1,1,1,0,3901,5237,0.7448921138056139
6,1,1,1,1,2029,2631,0.7711896617255797
6,1,1,1,2,618,771,0.8015564202334631
6,1,1,1,3,826,1033,0.7996127783155856
6,1,1,1,4,224,279,0.8028673835125448
6,1,1,1,5,434,512,0.84765625
6,1,1,1,6,204,240,0.85
6,1,1,1,7,364,417,0.8729016786570744
6,1,1,2,0,3587,4195,0.8550655542312277
6,1,1,2,1,1837,2085,0.8810551558752998
6,1,1,2,2,596,676,0.8816568047337278
6,1,1,2,3,771,849,0.9081272084805654
6,1,1,2,4,177,191,0.9267015706806283
6,1,1,2,5,354,389,0.910025706940874
6,1,1,2,6,217,236,0.9194915254237288
6,1,1,2,7,360,388,0.9278350515463918
6,1,1,3,0,2819,3030,0.9303630363036304
6,1,1,3,1,1420,1518,0.9354413702239789
6,1,1,3,2,457,497,0.9195171026156942
6,1,1,3,3,617,657,0.939117199391172
6,1,1,3,4,147,161,0.9130434782608695
6,1,1,3,5,311,336,0.9255952380952381
6,1,1,3,6,152,158,0.9620253164556962
6,1,1,3,7,265,279,0.9498207885304659
6,1,1,4,0,2060,2171,0.9488714877936435
6,1,1,4,1,1114,1169,0.9529512403763901
6,1,1,4,2,382,393,0.9720101781170484
6,1,1,4,3,465,480,0.96875
6,1,1,4,4,114,117,0.9743589743589743
6,1,1,4,5,204,210,0.9714285714285714
6,1,1,4,6,146,153,0.954248366013072
6,1,1,4,7,192,199,0.964824120603015
6,1,1,5,0,1505,1542,0.9760051880674449
6,1,1,5,1,792,810,0.9777777777777777
6,1,1,5,2,272,288,0.9444444444444444
6,1,1,5,3,377,384,0.9817708333333334
6,1,1,5,4,102,102,1.0
6,1,1,5,5,159,163,0.9754601226993865
6,1,1,5,6,94,94,1.0
6,1,1,5,7,182,186,0.978494623655914
6,1,1,6,0,991,1004,0.9870517928286853
6,1,1,6,1,527,537,0.9813780260707635
6,1,1,6,2,174,177,0.9830508474576272
6,1,1,6,3,254,257,0.9883268482490273
6,1,1,6,4,48,49,0.9795918367346939
6,1,1,6,5,141,143,0.986013986013986
6,1,1,6,6,77,79,0.9746835443037974
6,1,1,6,7,116,117,0.9914529914529915
6,1,1,7,0,620,625,0.992
6,1,1,7,1,332,335,0.991044776119403
6,1,1,7,2,106,106,1.0
6,1,1,7,3,172,173,0.9942196531791907
6,1,1,7,4,37,38,0.9736842105263158
6,1,1,7,5,85,87,0.9770114942528736
6,1,1,7,6,48,48,1.0
6,1,1,7,7,76,77,0.987012987012987
6,1,1,8,0,371,372,0.9973118279569892
6,1,1,8,1,196,200,0.98
6,1,1,8,2,75,75,1.0
6,1,1,8,3,108,110,0.9818181818181818
6,1,1,8,4,22,22,1.0
6,1,1,8,5,47,48,0.9791666666666666
6,1,1,8,6,26,26,1.0
6,1,1,8,7,47,47,1.0
6,1,1,9,0,240,242,0.9917355371900827
6,1,1,9,1,151,151,1.0
6,1,1,9,2,45,46,0.9782608695652174
6,1,1,9,3,69,70,0.9857142857142858
6,1,1,9,4,9,9,1.0
6,1,1,9,5,19,19,1.0
6,1,1,9,6,17,17,1.0
6,1,1,9,7,21,22,0.9545454545454546
6,1,1,10,0,370,373,0.9919571045576407
6,1,1,10,1,200,202,0.9900990099009901
6,1,1,10,2,77,77,1.0
6,1,1,10,3,78,79,0.9873417721518988
6,1,1,10,4,15,15,1.0
6,1,1,10,5,42,42,1.0
6,1,1,10,6,32,32,1.0
6,1,1,10,7,36,36,1.0
6,1,2,-10,0,5,250,0.02
6,1,2,-10,1,3,148,0.02027027027027027
6,1,2,-10,2,0,54,0.0
6,1,2,-10,3,0,58,0.0
6,1,2,-10,4,0,21,0.0
6,1,2,-10,5,2,28,0.07142857142857142
6,1,2,-10,6,0,11,0.0
6,1,2,-10,7,1,14,0.07142857142857142
6,1,2,-9,0,0,204,0.0
6,1,2,-9,1,1,96,0.010416666666666666
6,1,2,-9,2,0,26,0.0
6,1,2,-9,3,0,38,0.0
6,1,2,-9,4,0,12,0.0
6,1,2,-9,5,0,16,0.0
6,1,2,-9,6,0,5,0.0
6,1,2,-9,7,1,5,0.2
6,1,2,-8,0,6,308,0.01948051948051948
6,1,2,-8,1,2,170,0.011764705882352941
6,1,2,-8,2,1,53,0.018867924528301886
6,1,2,-8,3,0,68,0.0
6,1,2,-8,4,0,15,0.0
6,1,2,-8,5,1,25,0.04
6,1,2,-8,6,1,15,0.06666666666666667
6,1,2,-8,7,1,22,0.045454545454545456
6,1,2,-7,0,5,482,0.01037344398340249
6,1,2,-7,1,6,259,0.023166023166023165
6,1,2,-7,2,3,87,0.034482758620689655
6,1,2,-7,3,4,119,0.03361344537815126
6,1,2,-7,4,0,22,0.0
6,1,2,-7,5,0,47,0.0
6,1,2,-7,6,0,19,0.0
6,1,2,-7,7,2,34,0.058823529411764705
6,1,2,-6,0,20,752,0.026595744680851064
6,1,2,-6,1,9,406,0.022167487684729065
6,1,2,-6,2,1,132,0.007575757575757576
6,1,2,-6,3,4,159,0.025157232704402517
6,1,2,-6,4,1,35,0.02857142857142857
6,1,2,-6,5,2,80,0.025
6,1,2,-6,6,2,35,0.05714285714285714
6,1,2,-6,7,1,41,0.024390243902439025
6,1,2,-5,0,40,1164,0.03436426116838488
6,1,2,-5,1,37,662,0.055891238670694864
6,1,2,-5,2,9,212,0.04245283018867924
6,1,2,-5,3,12,275,0.04363636363636364
6,1,2,-5,4,0,73,0.0
6,1,2,-5,5,9,105,0.08571428571428572
6,1,2,-5,6,3,47,0.06382978723404255
6,1,2,-5,7,3,71,0.04225352112676056
6,1,2,-4,0,85,1577,0.053899809765377296
6,1,2,-4,1,67,865,0.07745664739884393
6,1,2,-4,2,19,327,0.0581039755351682
6,1,2,-4,3,38,356,0.10674157303370786
6,1,2,-4,4,5,95,0.05263157894736842
6,1,2,-4,5,15,183,0.08196721311475409
6,1,2,-4,6,10,79,0.12658227848101267
6,1,2,-4,7,13,108,0.12037037037037036
6,1,2,-3,0,260,2307,0.11270047680970958
6,1,2,-3,1,163,1281,0.12724434035909446
6,1,2,-3,2,60,432,0.1388888888888889
6,1,2,-3,3,87,487,0.17864476386036962
6,1,2,-3,4,23,135,0.17037037037037037
6,1,2,-3,5,39,251,0.1553784860557769
6,1,2,-3,6,18,110,0.16363636363636364
6,1,2,-3,7,42,150,0.28
6,1,2,-2,0,636,3071,0.20709866492999024
6,1,2,-2,1,392,1694,0.23140495867768596
6,1,2,-2,2,139,593,0.23440134907251264
6,1,2,-2,3,182,722,0.2520775623268698
6,1,2,-2,4,57,200,0.285
6,1,2,-2,5,75,287,0.2613240418118467
6,1,2,-2,6,46,160,0.2875
6,1,2,-2,7,72,232,0.3103448275862069
6,1,2,-1,0,1200,3857,0.311122634171636
6,1,2,-1,1,707,2115,0.3342789598108747
6,1,2,-1,2,292,757,0.3857331571994716
6,1,2,-1,3,381,955,0.39895287958115183
6,1,2,-1,4,123,281,0.4377224199288256
6,1,2,-1,5,181,434,0.41705069124423966
6,1,2,-1,6,96,209,0.45933014354066987
6,1,2,-1,7,144,334,0.4311377245508982
6,1,2,0,0,2362,4329,0.5456225456225456
6,1,2,0,1,1278,2287,0.5588106689986883
6,1,2,0,2,509,902,0.5643015521064302
6,1,2,0,3,646,1115,0.579372197309417
