playerID,mgr_name,yearID,teamID,actual_W,actual_L,R,RA,pyth_expected_W,pyth_residual,total_war,sb_per_game,sb_success_rate,cg_rate,mgr_value
greenda02,Dallas Green,1980,PHI,91,71,728.0,639.0,90.61874405963813,0.38125594036186783,51.35000000000001,1.2469135802469136,0.693069306930693,0.15432098765432098,-0.09863813145553024
greenda02,Dallas Green,1981,PHI,59,48,491.0,472.0,55.431078087242966,3.568921912757034,36.76,1.3925233644859814,0.6912751677852349,0.17757009345794392,-1.5383178104485324
greenda02,Dallas Green,1989,NYA,74,87,698.0,792.0,71.23517811765439,2.7648218823456148,24.330000000000002,1.2236024844720497,0.6954314720812182,0.09316770186335403,0.22412430773013625
greenda02,Dallas Green,1993,NYN,59,103,672.0,744.0,73.47810986924482,-14.478109869244818,29.690000000000005,0.7962962962962963,0.6124031007751938,0.09876543209876543,-6.068796667340521
greenda02,Dallas Green,1994,NYN,55,58,506.0,526.0,54.49681000862393,0.5031899913760682,25.819999999999993,0.45132743362831856,0.49019607843137253,0.061946902654867256,0.7334516152354738
greenda02,Dallas Green,1995,NYN,69,75,657.0,618.0,76.02735542244656,-7.027355422446561,22.509999999999998,0.6736111111111112,0.5979381443298969,0.0625,-0.2642471689675574
greenda02,Dallas Green,1996,NYN,71,91,746.0,779.0,77.79357560465684,-6.793575604656837,29.53,0.8950617283950617,0.6689655172413793,0.06172839506172839,-4.13337357828965
grifope99,Pedro Grifol,2023,CHA,61,101,641.0,841.0,61.27741050087727,-0.2774105008772665,-1.67,0.6666666666666666,0.7962962962962963,0.012345679012345678,0.8892926040955729
grifope99,Pedro Grifol,2024,CHA,41,121,507.0,813.0,48.028197198021154,-7.028197198021154,-15.729999999999997,0.7592592592592593,0.7317073170731707,0.0,-4.445974259483556
guilloz01,Ozzie Guillen,2004,CHA,83,79,865.0,831.0,83.97065720088356,-0.970657200883565,26.490000000000002,0.7962962962962963,0.6046511627906976,0.04938271604938271,-0.004677028726277399
guilloz01,Ozzie Guillen,2005,CHA,99,63,741.0,645.0,91.2285834378358,7.771416562164205,37.74000000000001,1.2592592592592593,0.6715686274509803,0.05555555555555555,4.221603530013937
guilloz01,Ozzie Guillen,2006,CHA,90,72,868.0,794.0,87.58966241300914,2.410337586990863,47.43000000000001,0.8703703703703703,0.6595744680851063,0.030864197530864196,-0.6037550968012511
guilloz01,Ozzie Guillen,2007,CHA,72,90,693.0,839.0,66.97342484636873,5.026575153631271,19.000000000000004,0.7592592592592593,0.6341463414634146,0.05555555555555555,0.27905661420255967
guilloz01,Ozzie Guillen,2008,CHA,89,74,811.0,729.0,89.42389474995244,-0.4238947499524386,48.49,0.6196319018404908,0.6633663366336634,0.024539877300613498,-0.018069164825561757
guilloz01,Ozzie Guillen,2009,CHA,79,83,724.0,732.0,80.1855687016482,-1.1855687016481937,31.439999999999998,1.0,0.6975308641975309,0.024691358024691357,0.3415539151196896
guilloz01,Ozzie Guillen,2010,CHA,88,74,752.0,704.0,85.88254830616802,2.117451693831981,45.370000000000005,1.4444444444444444,0.6837606837606838,0.037037037037037035,-1.0175852515110364
guilloz01,Ozzie Guillen,2011,CHA,79,83,654.0,706.0,75.33886277650643,3.6611372234935686,34.11,0.8271604938271605,0.6044776119402985,0.037037037037037035,-0.8879040477161482
guilloz01,Ozzie Guillen,2012,MIA,69,93,609.0,724.0,68.286079218451,0.7139207815490067,32.88999999999999,1.1728395061728396,0.7842105263157895,0.030864197530864196,0.9813556765876115
guttedo01,Don Gutteridge,1970,CHA,56,106,633.0,822.0,61.99662258549634,-5.99662258549634,16.04,0.5308641975308642,0.6162790697674418,0.12345679012345678,-1.61688568516675
haased01,Eddie Haas,1985,ATL,66,96,632.0,781.0,65.50421125432594,0.49578874567406217,14.13,0.7654320987654321,0.5806451612903226,0.05555555555555555,2.4233946130599264
halech01,Chip Hale,2015,ARI,79,83,720.0,713.0,81.72406881692847,-2.7240688169284653,39.51,1.0864197530864197,0.75,0.006172839506172839,-4.671316441325743
halech01,Chip Hale,2016,ARI,69,93,752.0,890.0,68.61071876523033,0.389281234769669,37.25,1.037037037037037,0.8154761904761905,0.012345679012345678,0.7164733624742894
hargrmi01,Mike Hargrove,1992,CLE,76,86,674.0,746.0,73.49921302199881,2.5007869780011873,19.130000000000003,1.3024691358024691,0.6824644549763034,0.08024691358024691,0.19775696396310138
hargrmi01,Mike Hargrove,1993,CLE,76,86,790.0,813.0,78.87352429941464,-2.8735242994146404,18.21,1.3209876543209877,0.7429906542056075,0.043209876543209874,-1.1027945192174968
hargrmi01,Mike Hargrove,1994,CLE,66,47,679.0,562.0,66.18056041649396,-0.18056041649396093,36.400000000000006,1.584070796460177,0.7318435754189944,0.1504424778761062,-2.5454352562766758
hargrmi01,Mike Hargrove,1995,CLE,100,44,840.0,607.0,92.79375267098139,7.206247329018609,46.24000000000001,1.2847222222222223,0.7135135135135136,0.06944444444444445,3.470210074685113
hargrmi01,Mike Hargrove,1996,CLE,99,62,952.0,769.0,96.0269975404744,2.9730024595256026,60.46999999999999,1.3043478260869565,0.7619047619047619,0.08074534161490683,-0.02007362651870892
hargrmi01,Mike Hargrove,1997,CLE,86,75,868.0,815.0,85.13555375688257,0.8644462431174276,44.26,1.0993788819875776,0.6666666666666666,0.024844720496894408,-0.12114481084527995
hargrmi01,Mike Hargrove,1998,CLE,89,73,850.0,779.0,87.45101192856046,1.5489880714395383,39.25,1.2530864197530864,0.7044334975369458,0.05555555555555555,-1.32389739418241
hargrmi01,Mike Hargrove,1999,CLE,97,65,1009.0,860.0,92.75862953637031,4.241370463629693,43.900000000000006,1.2160493827160495,0.7461928934010152,0.018518518518518517,-0.4662253615656198
hargrmi01,Mike Hargrove,2000,BAL,74,88,794.0,913.0,70.70562966014944,3.294370339850559,4.91,1.1790123456790123,0.6596858638743456,0.08641975308641975,3.4486385152140997
