playerID,mgr_name,yearID,teamID,G,W,L,total_war,expected_w,win_delta,mgr_value
francte01,Terry Francona,2014,CLE,162,85,77,39.66,86.66,-1.6599999999999966,-1.5215289181470837
francte01,Terry Francona,2015,CLE,161,81,80,40.2,87.2,-6.200000000000003,-2.3877453327178983
francte01,Terry Francona,2016,CLE,161,94,67,50.34,97.34,-3.3400000000000034,0.6227459049224819
francte01,Terry Francona,2017,CLE,154,98,56,60.800000000000004,107.80000000000001,-9.800000000000011,1.788847160339344
francte01,Terry Francona,2018,CLE,162,91,71,54.47,101.47,-10.469999999999999,-2.981463165283202
francte01,Terry Francona,2019,CLE,162,93,69,40.4,87.4,5.599999999999994,5.8232095003127995
francte01,Terry Francona,2022,CLE,162,92,70,40.93,87.93,4.069999999999993,2.2124829959869317
francte01,Terry Francona,2023,CLE,162,76,86,23.569999999999997,70.57,5.430000000000007,-0.6663196754455498
francte01,Terry Francona,2025,CIN,161,83,78,27.82,74.82,8.180000000000007,4.152942829132087
frankhe01,Herman Franks,1965,SFN,163,95,67,57.42,104.42,-9.420000000000002,4.904035644531248
frankhe01,Herman Franks,1966,SFN,161,93,68,55.42,102.42,-9.420000000000002,3.4080906677246077
frankhe01,Herman Franks,1967,SFN,162,91,71,55.53,102.53,-11.530000000000001,3.3215262603759754
frankhe01,Herman Franks,1968,SFN,163,88,74,71.66,118.66,-30.659999999999997,-9.135149154663083
frankhe01,Herman Franks,1977,CHN,162,81,81,48.78,95.78,-14.780000000000001,-1.2750437545776379
frankhe01,Herman Franks,1978,CHN,162,79,83,28.83,75.83,3.1700000000000017,10.951487941741945
frankhe01,Herman Franks,1979,CHN,155,78,77,41.42,88.42,-10.420000000000002,1.5273457336425764
frazijo01,Joe Frazier,1976,NYN,162,86,76,48.27,95.27000000000001,-9.27000000000001,3.055566291809072
fregoji01,Jim Fregosi,1978,CAL,117,62,55,15.85,62.85,-0.8500000000000014,-5.861738300323488
fregoji01,Jim Fregosi,1979,CAL,162,88,74,34.129999999999995,81.13,6.8700000000000045,7.391933794021611
fregoji01,Jim Fregosi,1980,CAL,160,65,95,12.34,59.34,5.659999999999997,-2.6980083847045933
fregoji01,Jim Fregosi,1987,CHA,162,77,85,18.450000000000003,65.45,11.549999999999997,5.496900844573972
fregoji01,Jim Fregosi,1988,CHA,161,71,90,4.980000000000001,51.980000000000004,19.019999999999996,8.39653827667236
fregoji01,Jim Fregosi,1991,PHI,149,74,75,18.07,65.07,8.930000000000007,5.468630723953254
fregoji01,Jim Fregosi,1992,PHI,162,70,92,29.299999999999997,76.3,-6.299999999999997,-6.527345019578931
fregoji01,Jim Fregosi,1993,PHI,162,97,65,67.34,114.34,-17.340000000000003,0.10128227233886378
fregoji01,Jim Fregosi,1994,PHI,115,54,61,22.98,69.98,-15.980000000000004,-16.1389087843895
fregoji01,Jim Fregosi,1995,PHI,144,69,75,16.130000000000003,63.13,5.869999999999997,0.8346358489990209
fregoji01,Jim Fregosi,1996,PHI,162,67,95,12.560000000000004,59.56,7.439999999999998,-2.232156333923342
fregoji01,Jim Fregosi,1999,TOR,162,84,78,30.779999999999998,77.78,6.219999999999999,1.4405615043640125
fregoji01,Jim Fregosi,2000,TOR,162,83,79,35.05,82.05,0.9500000000000028,-1.2621324539184542
freyji99,Jim Frey,1980,KCA,162,97,65,37.339999999999996,84.34,12.659999999999997,7.909364376068112
freyji99,Jim Frey,1984,CHN,161,96,65,55.36000000000001,102.36000000000001,-6.360000000000014,9.406742706298814
freyji99,Jim Frey,1985,CHN,162,77,84,32.620000000000005,79.62,-2.6200000000000045,-1.3189694833755539
friscfr01,Frankie Frisch,1934,SLN,154,95,58,50.44,97.44,-2.4399999999999977,6.758050498962405
friscfr01,Frankie Frisch,1935,SLN,154,96,58,50.24,97.24000000000001,-1.240000000000009,4.535161266326895
friscfr01,Frankie Frisch,1936,SLN,155,87,67,37.660000000000004,84.66,2.3400000000000034,3.5213832521438633
friscfr01,Frankie Frisch,1937,SLN,157,81,73,40.580000000000005,87.58000000000001,-6.5800000000000125,-1.4214320945739871
friscfr01,Frankie Frisch,1938,SLN,139,63,72,36.38999999999999,83.38999999999999,-20.389999999999986,-16.05397428512572
friscfr01,Frankie Frisch,1940,PIT,156,78,76,42.68,89.68,-11.680000000000007,-6.986107521057136
friscfr01,Frankie Frisch,1941,PIT,156,81,73,31.819999999999997,78.82,2.180000000000007,3.2353168058395454
friscfr01,Frankie Frisch,1942,PIT,151,66,81,25.299999999999997,72.3,-6.299999999999997,-1.4568818092346163
friscfr01,Frankie Frisch,1943,PIT,157,80,74,42.11,89.11,-9.11,-2.57487283706665
friscfr01,Frankie Frisch,1944,PIT,158,90,63,51.56999999999999,98.57,-8.569999999999993,0.871256523132331
friscfr01,Frankie Frisch,1945,PIT,155,82,72,53.42,100.42,-18.42,-8.008746070861818
friscfr01,Frankie Frisch,1946,PIT,152,62,89,28.28,75.28,-13.280000000000001,-12.740921049118043
friscfr01,Frankie Frisch,1949,CHN,104,42,62,12.370000000000001,59.370000000000005,-17.370000000000005,-22.520262832641606
friscfr01,Frankie Frisch,1950,CHN,154,64,89,14.580000000000002,61.58,2.4200000000000017,-2.812153892517088
fuchsju99,Judge Fuchs,1929,BSN,154,56,98,18.39,65.39,-9.39,-5.689157142639161
garcida99,Dave Garcia,1980,CLE,160,79,81,26.48,73.48,5.519999999999996,1.8611238193511923
garcida99,Dave Garcia,1981,CLE,103,52,51,15.420000000000002,62.42,-10.420000000000002,-10.305441958904268
garcida99,Dave Garcia,1982,CLE,162,78,84,23.45,70.45,7.549999999999997,2.3751891136169405
gardero01,Ron Gardenhire,2002,MIN,156,91,65,33.72,80.72,10.280000000000001,5.462973861694337
gardero01,Ron Gardenhire,2003,MIN,162,90,72,31.81,78.81,11.189999999999998,6.067794265747068
gardero01,Ron Gardenhire,2004,MIN,162,92,70,31.519999999999996,78.52,13.480000000000004,7.474176387786869
gardero01,Ron Gardenhire,2005,MIN,162,83,79,26.009999999999998,73.00999999999999,9.990000000000009,6.0123467350006194
gardero01,Ron Gardenhire,2006,MIN,158,94,64,42.44,89.44,4.560000000000002,2.4134550666809105
gardero01,Ron Gardenhire,2007,MIN,161,79,82,24.869999999999997,71.87,7.1299999999999955,0.2455447959899857
gardero01,Ron Gardenhire,2008,MIN,156,83,73,32.7,79.7,3.299999999999997,-2.125436496734622
gardero01,Ron Gardenhire,2009,MIN,163,87,76,45.989999999999995,92.99,-5.989999999999995,-1.0508167648315379
gardero01,Ron Gardenhire,2010,MIN,162,94,68,47.28999999999999,94.28999999999999,-0.28999999999999204,2.5984427547454914
gardero01,Ron Gardenhire,2011,MIN,162,63,99,7.08,54.08,8.920000000000002,0.1261319351196306
gardero01,Ron Gardenhire,2012,MIN,162,66,96,21.28,68.28,-2.280000000000001,-11.113019256591798
gardero01,Ron Gardenhire,2013,MIN,162,66,96,18.86,65.86,0.14000000000000057,-7.73549352645874
gardero01,Ron Gardenhire,2014,MIN,160,68,92,29.89,76.89,-8.89,-13.93437017440796
gardero01,Ron Gardenhire,2018,DET,162,64,98,5.230000000000001,52.230000000000004,11.769999999999996,1.682480354309078
gardero01,Ron Gardenhire,2019,DET,161,47,114,-1.1799999999999993,45.82,1.1799999999999997,-6.135113067626953
gardnbi02,Billy Gardner,1982,MIN,162,60,102,-0.2600000000000007,46.74,13.259999999999998,4.434777030944822
gardnbi02,Billy Gardner,1983,MIN,162,70,92,12.780000000000001,59.78,10.219999999999999,4.898344249725341
gardnbi02,Billy Gardner,1984,MIN,162,81,81,13.45,60.45,20.549999999999997,15.824209499359128
gardnbi02,Billy Gardner,1987,KCA,126,62,64,32.290000000000006,79.29,-17.290000000000006,-17.2659428203106
garneph01,Phil Garner,1992,ML4,162,92,70,30.15,77.15,14.849999999999994,8.256881809234613
garneph01,Phil Garner,1993,ML4,162,69,93,11.73,58.730000000000004,10.269999999999996,2.2511019897460898
garneph01,Phil Garner,1994,ML4,115,53,62,11.39,58.39,-5.390000000000001,-6.562694921493531
garneph01,Phil Garner,1995,ML4,144,65,79,14.059999999999999,61.06,3.9399999999999977,0.295143070220945
garneph01,Phil Garner,1996,ML4,163,80,82,21.22,68.22,11.780000000000001,6.647820262908937
garneph01,Phil Garner,1997,ML4,161,78,83,16.57,63.57,14.43,4.263053588867187
garneph01,Phil Garner,1998,MIL,162,74,88,31.08,78.08,-4.079999999999998,-7.50884039878845
garneph01,Phil Garner,1999,MIL,112,52,60,27.630000000000003,74.63,-22.629999999999995,-27.5308297920227
garneph01,Phil Garner,2000,DET,154,75,79,32.19,79.19,-4.189999999999998,-7.5251504802703835
garneph01,Phil Garner,2001,DET,162,66,96,17.490000000000002,64.49000000000001,1.509999999999991,-5.376472225189218
garneph01,Phil Garner,2005,HOU,163,89,73,58.97,105.97,-16.97,-2.4782902908325184
garneph01,Phil Garner,2006,HOU,162,82,80,50.84,97.84,-15.840000000000003,-7.392946090698246
garneph01,Phil Garner,2007,HOU,131,58,73,35.269999999999996,82.27,-24.269999999999996,-26.105881471633907
gastoci01,Cito Gaston,1989,TOR,126,77,49,42.25,89.25,-12.25,-10.87209951877594
gastoci01,Cito Gaston,1990,TOR,162,86,76,41.739999999999995,88.74,-2.739999999999995,-5.049830188751216
gastoci01,Cito Gaston,1991,TOR,120,66,54,37.31,84.31,-18.310000000000002,-20.604249057769778
gastoci01,Cito Gaston,1992,TOR,162,96,66,50.129999999999995,97.13,-1.1299999999999955,5.559723968505864
gastoci01,Cito Gaston,1993,TOR,162,95,67,46.35,93.35,1.6500000000000057,1.9586457550525722
gastoci01,Cito Gaston,1994,TOR,115,55,60,20.33,67.33,-12.329999999999998,-14.21575482368469
gastoci01,Cito Gaston,1995,TOR,144,56,88,13.89,60.89,-4.890000000000001,-8.718440427780152
gastoci01,Cito Gaston,1996,TOR,162,74,88,22.029999999999998,69.03,4.969999999999999,-3.8312075424194347
gastoci01,Cito Gaston,1997,TOR,157,72,85,17.32,64.32,7.680000000000007,-2.3982032012939385
gastoci01,Cito Gaston,2009,TOR,160,74,86,33.080000000000005,80.08000000000001,-6.0800000000000125,-11.040783481597913
gastoci01,Cito Gaston,2010,TOR,162,85,77,42.08,89.08,-4.079999999999998,-5.6097245979309065
gerenbo01,Bob Geren,2007,OAK,162,76,86,27.799999999999997,74.8,1.2000000000000028,-2.83190469741821
gerenbo01,Bob Geren,2008,OAK,161,75,86,5.140000000000001,52.14,22.86,10.650372848510742
gerenbo01,Bob Geren,2009,OAK,162,75,87,21.38,68.38,6.6200000000000045,1.2359567832946823
gerenbo01,Bob Geren,2010,OAK,162,81,81,21.64,68.64,12.36,4.853876934051513
gibbojo02,John Gibbons,2005,TOR,162,80,82,34.08,81.08,-1.0799999999999983,-2.771847085952757
gibbojo02,John Gibbons,2006,TOR,162,87,75,39.769999999999996,86.77,0.23000000000000398,-1.359126467704769
gibbojo02,John Gibbons,2007,TOR,162,83,79,34.07,81.07,1.9300000000000068,-5.251205749511712
gibbojo02,John Gibbons,2013,TOR,162,74,88,27.1,74.1,-0.09999999999999432,-4.601279354095453
gibbojo02,John Gibbons,2014,TOR,162,83,79,41.95,88.95,-5.950000000000003,-6.852395486831668
gibbojo02,John Gibbons,2015,TOR,161,92,69,61.66,108.66,-16.659999999999997,-5.424748573303219
gibbojo02,John Gibbons,2016,TOR,159,87,72,49.48,96.47999999999999,-9.47999999999999,-1.569689254760732
gibbojo02,John Gibbons,2017,TOR,162,76,86,20.209999999999997,67.21,8.790000000000006,0.6075382614135805
gibbojo02,John Gibbons,2018,TOR,162,73,89,11.84,58.84,14.159999999999997,9.878455791473385
gibsoge01,George Gibson,1920,PIT,155,79,75,49.93,96.93,-17.930000000000007,-4.09850662231446
gibsoge01,George Gibson,1921,PIT,154,90,63,60.14000000000001,107.14000000000001,-17.140000000000015,-1.3995872879028468
gibsoge01,George Gibson,1932,PIT,154,86,68,40.21,87.21000000000001,-1.210000000000008,9.30854705810546
gibsoge01,George Gibson,1933,PIT,154,87,67,38.980000000000004,85.98,1.019999999999996,7.158849735260006
gibsoki01,Kirk Gibson,2011,ARI,162,94,68,48.56,95.56,-1.5600000000000023,10.12780708312988
gibsoki01,Kirk Gibson,2012,ARI,162,81,81,55.309999999999995,102.31,-21.310000000000002,-8.907411155700686
gibsoki01,Kirk Gibson,2013,ARI,161,81,80,41.56,88.56,-7.560000000000002,-4.873455581665041
gibsoki01,Kirk Gibson,2014,ARI,159,63,96,29.9,76.9,-13.900000000000006,-11.351304435729986
girarjo01,Joe Girardi,2006,FLO,161,77,84,39.300000000000004,86.30000000000001,-9.300000000000011,-5.847590732574474
girarjo01,Joe Girardi,2008,NYA,159,88,71,45.85,92.85,-4.849999999999994,-2.5932332038879338
girarjo01,Joe Girardi,2009,NYA,162,103,59,63.89,110.89,-7.890000000000001,2.403974876403808
girarjo01,Joe Girardi,2010,NYA,162,95,67,47.04,94.03999999999999,0.960000000000008,0.8232968962192615
girarjo01,Joe Girardi,2011,NYA,162,97,65,54.54,101.53999999999999,-4.539999999999992,2.9419602966308673
girarjo01,Joe Girardi,2012,NYA,162,95,67,55.42,102.42,-7.420000000000002,-4.586320562362673
girarjo01,Joe Girardi,2013,NYA,162,85,77,12.950000000000001,59.95,25.049999999999997,12.197692680358884
girarjo01,Joe Girardi,2014,NYA,162,84,78,40.74000000000001,87.74000000000001,-3.740000000000009,1.3805439567565827
girarjo01,Joe Girardi,2015,NYA,162,87,75,42.97,89.97,-2.969999999999999,0.7087180900573742
girarjo01,Joe Girardi,2016,NYA,162,84,78,21.53,68.53,15.469999999999999,8.169042797088622
girarjo01,Joe Girardi,2017,NYA,162,91,71,58.42,105.42,-14.420000000000002,-4.192452354431154
girarjo01,Joe Girardi,2021,PHI,162,82,80,51.36,98.36,-16.36,-8.112752304077148
gleaski01,Kid Gleason,1920,CHA,154,96,58,66.98,113.98,-17.980000000000004,1.2214331817626913
gleaski01,Kid Gleason,1921,CHA,154,62,92,41.39,88.39,-26.39,-16.71007884979248
gleaski01,Kid Gleason,1922,CHA,155,77,77,45.510000000000005,92.51,-15.510000000000005,-6.283435592651372
gleaski01,Kid Gleason,1923,CHA,156,69,85,41.15,88.15,-19.150000000000006,-10.973117256164556
gomezpr01,Preston Gomez,1969,SDN,162,52,110,12.45,59.45,-7.450000000000003,-3.9572295665740995
gomezpr01,Preston Gomez,1970,SDN,162,63,99,22.270000000000003,69.27000000000001,-6.27000000000001,-10.896617908477793
gomezpr01,Preston Gomez,1971,SDN,161,61,100,23.21,70.21000000000001,-9.210000000000008,-6.424043855667122
gomezpr01,Preston Gomez,1974,HOU,162,81,81,39.92,86.92,-5.920000000000002,-0.8212188911438005
gomezpr01,Preston Gomez,1975,HOU,127,47,80,20.34,67.34,-20.340000000000003,-17.322771158218387
gonzafr99,Fredi Gonzalez,2007,FLO,162,71,91,32.67,79.67,-8.670000000000002,-9.523999614715578
gonzafr99,Fredi Gonzalez,2008,FLO,161,84,77,41.150000000000006,88.15,-4.150000000000006,-6.84331574440003
gonzafr99,Fredi Gonzalez,2009,FLO,162,87,75,55.370000000000005,102.37,-15.370000000000005,-5.377020950317387
gonzafr99,Fredi Gonzalez,2011,ATL,162,89,73,58.32000000000001,105.32000000000001,-16.320000000000007,3.4331032562255785
gonzafr99,Fredi Gonzalez,2012,ATL,162,94,68,49.5,96.5,-2.5,1.2651171684265137
gonzafr99,Fredi Gonzalez,2013,ATL,162,96,66,65.51,112.51,-16.510000000000005,3.8586370849609324
gonzafr99,Fredi Gonzalez,2014,ATL,162,79,83,61.3,108.3,-29.299999999999997,-5.8713367462158175
gonzafr99,Fredi Gonzalez,2015,ATL,162,67,95,14.58,61.58,5.420000000000002,-2.109903888702391
gordojo01,Joe Gordon,1959,CLE,154,89,65,15.339999999999998,62.339999999999996,26.660000000000004,24.093339118957523
gordojo01,Joe Gordon,1969,KCA,163,69,93,17.57,64.57,4.430000000000007,4.428675197362907
grammal01,Alex Grammas,1976,ML4,161,66,95,6.639999999999999,53.64,12.36,2.4066966629028315
grammal01,Alex Grammas,1977,ML4,162,67,95,9.97,56.97,10.030000000000001,0.327679901123048
greenan01,Andy Green,2016,SDN,162,68,94,7.93,54.93,13.07,5.7783816528320315
greenan01,Andy Green,2017,SDN,162,71,91,12.7,59.7,11.299999999999997,8.614249277114865
greenan01,Andy Green,2018,SDN,162,66,96,14.99,61.99,4.009999999999998,-1.5801155471801778
greenan01,Andy Green,2019,SDN,154,69,85,29.529999999999998,76.53,-7.530000000000001,-8.930565147399903
greenda02,Dallas Green,1980,PHI,162,91,71,51.35000000000001,98.35000000000001,-7.3500000000000085,3.083179855346671
greenda02,Dallas Green,1981,PHI,107,59,48,36.76,83.75999999999999,-24.75999999999999,-19.816390285491934
greenda02,Dallas Green,1989,NYA,121,56,65,24.330000000000002,71.33,-15.329999999999998,-20.630426006317137
greenda02,Dallas Green,1993,NYN,124,46,78,29.690000000000005,76.69,-30.689999999999998,-16.452515068054197
greenda02,Dallas Green,1994,NYN,113,55,58,25.819999999999993,72.82,-17.819999999999993,-9.391783065795892
greenda02,Dallas Green,1995,NYN,144,69,75,22.509999999999998,69.50999999999999,-0.5099999999999909,2.3096074962616058
greenda02,Dallas Green,1996,NYN,131,59,72,29.53,76.53,-17.53,-17.182659922838212
griffcl01,Clark Griffith,1920,WS1,153,68,84,42.769999999999996,89.77,-21.769999999999996,-16.707869071960445
grifope99,Pedro Grifol,2023,CHA,162,61,101,-1.67,45.33,15.670000000000002,4.106488151550295
grifope99,Pedro Grifol,2024,CHA,117,28,89,-15.729999999999997,31.270000000000003,-3.270000000000003,-16.751261253356937
grimebu01,Burleigh Grimes,1937,BRO,155,62,91,31.530000000000005,78.53,-16.53,-9.00818946838379
grimebu01,Burleigh Grimes,1938,BRO,151,69,80,24.270000000000003,71.27000000000001,-2.2700000000000102,0.4451985168456929
grimmch01,Charlie Grimm,1933,CHN,154,86,68,31.199999999999996,78.19999999999999,7.800000000000011,12.868346023559582
grimmch01,Charlie Grimm,1934,CHN,152,86,65,39.84,86.84,-0.8400000000000034,5.1524712181091274
grimmch01,Charlie Grimm,1935,CHN,154,100,54,49.940000000000005,96.94,3.0600000000000023,11.625674781799319
grimmch01,Charlie Grimm,1936,CHN,154,87,67,46.169999999999995,93.16999999999999,-6.1699999999999875,-0.07081977844237031
grimmch01,Charlie Grimm,1937,CHN,154,93,61,45.4,92.4,0.5999999999999943,5.325127220153803
grimmch01,Charlie Grimm,1944,CHN,146,74,69,39.33,86.33,-12.329999999999998,-14.360206203460692
grimmch01,Charlie Grimm,1945,CHN,155,98,56,59.83999999999999,106.83999999999999,-8.83999999999999,3.622752342224132
grimmch01,Charlie Grimm,1946,CHN,155,82,71,34.690000000000005,81.69,0.3100000000000023,8.57875972747803
grimmch01,Charlie Grimm,1947,CHN,155,69,85,16.119999999999997,63.12,5.880000000000003,3.4743338871002223
grimmch01,Charlie Grimm,1948,CHN,155,64,90,23.380000000000003,70.38,-6.3799999999999955,-4.360091333389278
grimmch01,Charlie Grimm,1952,BSN,120,51,67,17.240000000000002,64.24000000000001,-13.240000000000009,-18.602985134124765
grimmch01,Charlie Grimm,1953,ML1,157,92,62,40.87,87.87,4.1299999999999955,6.279699211120601
grimmch01,Charlie Grimm,1954,ML1,154,89,65,33.62,80.62,8.379999999999995,8.663435881137843
grimmch01,Charlie Grimm,1955,ML1,154,85,69,26.27,73.27,11.730000000000004,8.863442878723149
guilloz01,Ozzie Guillen,2004,CHA,158,82,76,26.490000000000002,73.49000000000001,8.509999999999991,4.698801050186148
guilloz01,Ozzie Guillen,2005,CHA,162,99,63,37.74000000000001,84.74000000000001,14.259999999999991,10.503742227554312
guilloz01,Ozzie Guillen,2006,CHA,161,89,72,47.43000000000001,94.43,-5.430000000000007,-0.7666036415100166
guilloz01,Ozzie Guillen,2007,CHA,162,72,90,19.000000000000004,66.0,6.0,-3.678847312927246
guilloz01,Ozzie Guillen,2008,CHA,161,87,74,48.49,95.49000000000001,-8.490000000000009,-4.840528955459604
guilloz01,Ozzie Guillen,2009,CHA,162,79,83,31.439999999999998,78.44,0.5600000000000023,-1.041126432418821
guilloz01,Ozzie Guillen,2010,CHA,162,88,74,45.370000000000005,92.37,-4.3700000000000045,-3.681393022537236
guilloz01,Ozzie Guillen,2011,CHA,158,78,80,34.11,81.11,-3.1099999999999994,-1.048292264938354
guilloz01,Ozzie Guillen,2012,MIA,162,69,93,32.88999999999999,79.88999999999999,-10.889999999999986,-12.00462819576262
guttedo01,Don Gutteridge,1969,CHA,145,60,85,22.38,69.38,-9.379999999999995,-3.2343934822082474
guttedo01,Don Gutteridge,1970,CHA,136,49,87,16.04,63.04,-14.04,-17.822505750656127
haased01,Eddie Haas,1985,ATL,121,50,71,14.13,61.13,-11.130000000000003,-12.667729263305667
hackst01,Stan Hack,1954,CHN,154,64,90,19.990000000000002,66.99000000000001,-2.990000000000009,-5.688263406753549
hackst01,Stan Hack,1955,CHN,154,72,81,6.549999999999998,53.55,18.450000000000003,10.985156726837161
hackst01,Stan Hack,1956,CHN,157,60,94,7.140000000000001,54.14,5.859999999999999,0.879731998443603
halech01,Chip Hale,2015,ARI,162,79,83,39.51,86.50999999999999,-7.509999999999991,-7.1738077199458985
halech01,Chip Hale,2016,ARI,162,69,93,37.25,84.25,-15.25,-11.968979597091675
haneyfr01,Fred Haney,1939,SLA,156,43,111,-0.05000000000000071,46.95,-3.950000000000003,-12.58717079162598
haneyfr01,Fred Haney,1940,SLA,156,67,87,18.310000000000002,65.31,1.6899999999999977,-1.5354135608673118
haneyfr01,Fred Haney,1953,PIT,154,50,104,4.09,51.09,-1.0900000000000034,-4.191082086563114
haneyfr01,Fred Haney,1954,PIT,154,53,101,13.149999999999999,60.15,-7.149999999999999,-4.944422388076781
haneyfr01,Fred Haney,1955,PIT,154,60,94,5.300000000000001,52.3,7.700000000000003,3.270894718170169
haneyfr01,Fred Haney,1956,ML1,109,68,40,30.530000000000005,77.53,-9.530000000000001,-11.24930503845215
haneyfr01,Fred Haney,1957,ML1,155,95,59,32.74,79.74000000000001,15.259999999999991,13.899993309974661
haneyfr01,Fred Haney,1958,ML1,154,92,62,38.16,85.16,6.840000000000003,12.976516094207767
haneyfr01,Fred Haney,1959,ML1,157,86,70,37.57000000000001,84.57000000000001,1.4299999999999926,3.8297750282287524
hargrmi01,Mike Hargrove,1992,CLE,162,76,86,19.130000000000003,66.13,9.870000000000005,8.287384386062627
hargrmi01,Mike Hargrove,1993,CLE,162,76,86,18.21,65.21000000000001,10.789999999999992,4.660921611785881
hargrmi01,Mike Hargrove,1994,CLE,113,66,47,36.400000000000006,83.4,-17.400000000000006,-21.055420303344732
hargrmi01,Mike Hargrove,1995,CLE,144,100,44,46.24000000000001,93.24000000000001,6.759999999999991,7.107871333360663
hargrmi01,Mike Hargrove,1996,CLE,161,99,62,60.46999999999999,107.47,-8.469999999999999,0.2049649047851574
hargrmi01,Mike Hargrove,1997,CLE,161,86,75,44.26,91.25999999999999,-5.259999999999991,-5.262642780542365
hargrmi01,Mike Hargrove,1998,CLE,162,89,73,39.25,86.25,2.75,2.1107232570648193
hargrmi01,Mike Hargrove,1999,CLE,162,97,65,43.900000000000006,90.9,6.099999999999994,8.616994476318354
hargrmi01,Mike Hargrove,2000,BAL,162,74,88,4.91,51.91,22.090000000000003,10.600745048522953
hargrmi01,Mike Hargrove,2001,BAL,162,63,98,8.099999999999998,55.099999999999994,7.900000000000006,0.3299635887146053
hargrmi01,Mike Hargrove,2002,BAL,162,67,95,7.209999999999998,54.21,12.79,3.248714485168456
hargrmi01,Mike Hargrove,2003,BAL,151,67,83,10.41,57.41,9.590000000000003,4.785748805999759
hargrmi01,Mike Hargrove,2005,SEA,162,69,93,11.170000000000002,58.17,10.829999999999998,0.21001632690429517
hargrmi01,Mike Hargrove,2006,SEA,162,78,84,32.60000000000001,79.60000000000001,-1.6000000000000085,-7.269132709503182
harrebu01,Bud Harrelson,1990,NYN,120,71,49,76.56,123.56,-52.56,-26.717823562622073
harrebu01,Bud Harrelson,1991,NYN,154,74,80,50.339999999999996,97.34,-23.340000000000003,-9.901588287353519
harribu01,Bucky Harris,1924,WS1,156,92,62,48.41,95.41,-3.4099999999999966,4.324918117523197
harribu01,Bucky Harris,1925,WS1,152,96,55,46.78,93.78,2.219999999999999,7.451579780578612
harribu01,Bucky Harris,1926,WS1,152,81,69,36.03,83.03,-2.030000000000001,3.3481986236572254
harribu01,Bucky Harris,1927,WS1,157,85,69,41.019999999999996,88.02,-3.019999999999996,0.29176400184631746
harribu01,Bucky Harris,1928,WS1,155,75,79,43.81999999999999,90.82,-15.819999999999993,-12.124474592208855
harribu01,Bucky Harris,1929,DET,155,70,84,36.75,83.75,-13.75,-9.716320514678955
harribu01,Bucky Harris,1930,DET,154,75,79,28.669999999999998,75.67,-0.6700000000000017,2.854659633636473
harribu01,Bucky Harris,1931,DET,154,61,93,14.38,61.38,-0.38000000000000256,-3.4492772865295436
harribu01,Bucky Harris,1932,DET,153,76,75,28.33,75.33,0.6700000000000017,5.715375347137453
harribu01,Bucky Harris,1933,DET,153,73,79,33.42,80.42,-7.420000000000002,-4.930902881622316
harribu01,Bucky Harris,1934,BOS,153,76,76,33.04,80.03999999999999,-4.039999999999992,-1.9145238780975262
harribu01,Bucky Harris,1935,WS1,154,67,86,31.330000000000002,78.33,-11.329999999999998,-7.49940665245056
harribu01,Bucky Harris,1936,WS1,153,82,71,36.54,83.53999999999999,-1.539999999999992,1.3520531272888263
harribu01,Bucky Harris,1937,WS1,158,73,80,23.810000000000006,70.81,2.1899999999999977,0.6979895257949806
harribu01,Bucky Harris,1938,WS1,152,75,76,32.910000000000004,79.91,-4.909999999999997,-5.549630079269406
harribu01,Bucky Harris,1939,WS1,153,65,87,25.34,72.34,-7.340000000000003,-4.892577733993534
harribu01,Bucky Harris,1940,WS1,154,64,90,25.07,72.07,-8.069999999999993,-6.625391192436211
harribu01,Bucky Harris,1941,WS1,156,70,84,28.230000000000004,75.23,-5.230000000000004,-4.356563310623173
harribu01,Bucky Harris,1942,WS1,151,62,89,26.09,73.09,-11.090000000000003,-9.420152392387394
harribu01,Bucky Harris,1947,NYA,155,97,57,41.92,88.92,8.079999999999998,11.66427309989929
harribu01,Bucky Harris,1948,NYA,154,94,60,36.67000000000001,83.67000000000002,10.329999999999984,9.558358745574935
harribu01,Bucky Harris,1950,WS1,155,67,87,18.21,65.21000000000001,1.789999999999992,1.8968759858608166
harribu01,Bucky Harris,1951,WS1,154,62,92,11.389999999999999,58.39,3.6099999999999994,0.7683354473114008
harribu01,Bucky Harris,1952,WS1,157,78,76,18.25,65.25,12.75,14.428280115127563
harribu01,Bucky Harris,1953,WS1,152,76,76,24.59,71.59,4.409999999999997,2.885105524063107
harribu01,Bucky Harris,1954,WS1,155,66,88,29.53,76.53,-10.530000000000001,-8.927743225097657
harribu01,Bucky Harris,1955,DET,154,79,75,27.479999999999997,74.47999999999999,4.52000000000001,5.638324518203746
harribu01,Bucky Harris,1956,DET,155,82,72,31.560000000000002,78.56,3.4399999999999977,3.4333254718780495
harrilu01,Lum Harris,1965,HOU,162,65,97,41.43,88.43,-23.430000000000007,-13.563234977722175
harrilu01,Lum Harris,1968,ATL,163,81,81,52.21,99.21000000000001,-18.210000000000008,-2.2227182006836017
harrilu01,Lum Harris,1969,ATL,162,93,69,44.1,91.1,1.9000000000000057,11.205484771728521
harrilu01,Lum Harris,1970,ATL,162,76,86,27.9,74.9,1.0999999999999943,-0.08635630607605549
harrilu01,Lum Harris,1971,ATL,162,82,80,30.020000000000003,77.02000000000001,4.97999999999999,4.868371914625158
harrilu01,Lum Harris,1972,ATL,105,47,57,25.689999999999998,72.69,-25.689999999999998,-28.18216818809509
