_name,_pid,projected_war,projection_std,total_pa,avg_woba,highest_level,_in_mlb
Jackson Merrill,701538,4.1,16.6,859.0,0.3626,4,True
Nerio Rodriguez,672760,4.1,17.5,176.0,0.311,3,False
Roman Anthony,701350,4.1,16.0,1225.0,0.37887499999999996,5,True
Nick Cimillo,701177,4.1,16.1,781.0,0.3205,4,False
Termarr Johnson,702261,4.1,15.6,1179.0,0.33771428571428574,4,False
Gustavo Armas,700297,4.1,17.8,220.0,0.299,0,False
Derlin Figueroa,700283,4.1,17.9,911.0,0.405,2,False
German Tapia,700272,4.1,18.1,141.0,0.368,0,False
Collin Burns,700936,4.1,15.5,889.0,0.26239999999999997,4,False
Jeron Williams,700784,4.1,17.4,357.0,0.3146666666666667,4,False
Alen Hanson,593700,4.1,18.8,120.0,0.252,-1,True
Alan Roden,702176,4.1,15.2,1177.0,0.36860000000000004,5,True
Ruben Ibarra,702140,4.1,15.2,1161.0,0.316,4,False
Hogan Windish,702112,4.1,15.3,1180.0,0.3395,4,False
Raul Guzman,702096,4.1,18.5,169.0,0.30900000000000005,0,False
Jose Peroza,672692,4.1,14.9,1007.0,0.3376,5,False
Eliezer Alfonzo,672613,4.1,14.9,1017.0,0.30028571428571427,5,False
Carson DeMartini,701831,4.1,17.6,193.0,0.3725,3,False
River Town,701817,4.1,16.0,1076.0,0.32875,4,False
Hao-Yu  Lee,701678,4.1,15.4,1212.0,0.33571428571428574,5,False
Nathan Church,701675,4.1,14.7,1170.0,0.29233333333333333,4,True
Jose Aular,702869,4.1,17.7,242.0,0.33866666666666667,0,False
Luis Paredes,700163,4.1,17.6,225.0,0.24333333333333332,0,False
Emerson Purroy,699806,4.1,18.3,212.0,0.314,0,False
Jorge Garcia,699721,4.1,18.3,218.0,0.2415,0,False
Yoangel Ramos,699710,4.1,18.0,150.0,0.2965,0,False
Marco Soto,699709,4.1,17.7,451.0,0.24425000000000002,3,False
Griffin Lockwood-Powell,674976,4.1,15.6,1034.0,0.3515,4,False
Pedro Ramirez,699393,4.1,16.1,1235.0,0.33140000000000003,4,False
Diego Guzman,699321,4.1,18.1,448.0,0.27480000000000004,3,False
Handelfry Encarnacion,821136,4.1,17.7,127.0,0.328,0,False
Lamar King Jr.,702601,4.1,18.1,419.0,0.36075,2,False
Keine Urdaneta,702531,4.1,17.9,138.0,0.207,0,False
Jett Williams,702518,4.1,16.8,782.0,0.3565714285714286,5,False
Noah Williamson,702476,4.1,18.6,279.0,0.2873333333333333,2,False
Samuel Munoz,703153,4.1,17.2,921.0,0.335,2,False
Roderick Arias,703149,4.1,18.3,908.0,0.33075,2,False
Diorland Zambrano,821045,4.1,18.0,117.0,0.347,0,False
Oscar Aponte,821034,4.1,17.9,124.0,0.273,0,False
Adeiny Hechavarría,588751,4.1,17.8,355.0,0.32066666666666666,5,True
Angel Parra,699287,4.1,18.8,130.0,0.281,0,False
Austin Beck,675648,4.1,16.5,505.0,0.2873333333333334,4,False
Milan Tolentino,675455,4.1,14.7,1489.0,0.32399999999999995,5,False
Yhoangel Aponte,699082,4.1,17.5,823.0,0.31350000000000006,2,False
Thayron Liranzo,699073,4.1,16.5,1091.0,0.3626,4,False
Jonatan Guzman,699225,4.1,18.3,201.0,0.2565,0,False
Robert Santos,821031,4.1,18.3,110.0,0.238,0,False
Jonathan Moya,821030,4.1,17.8,126.0,0.337,0,False
Andrew Campbell,599411,4.1,18.1,216.0,0.219,-1,False
Miguel Sano,593934,4.1,18.4,193.0,0.38850000000000007,5,True
Noah Myers,671956,4.1,18.2,403.0,0.39299999999999996,3,False
Cristhian Vaquero,703143,4.1,17.3,975.0,0.30860000000000004,2,False
Irving Igualas,703130,4.1,17.7,244.0,0.243,0,False
Juan Rosa,702892,4.1,18.4,143.0,0.238,0,False
Andy Lugo,702889,4.1,17.1,735.0,0.3195,3,False
Francisco Laya,699216,4.1,18.0,138.0,0.31,0,False
Luis Santos,676021,4.1,16.8,611.0,0.2745,3,False
Devonte Brown,675994,4.1,16.2,981.0,0.33680000000000004,4,False
Jesse Franklin V,675966,4.1,17.9,453.0,0.319,4,False
Yamal Encarnacion,699043,4.1,17.9,665.0,0.2715714285714285,4,False
Richel Del Rosario,699042,4.1,18.0,236.0,0.2955,0,False
Brayan Nolasco,699037,4.1,18.2,133.0,0.199,0,False
Eddy Beltre,699133,4.1,17.9,128.0,0.35150000000000003,0,False
Boss Moanaroa,573748,4.1,18.3,147.0,0.397,-1,False
Yadiel Rivera,592680,4.1,18.1,319.0,0.21366666666666667,5,True
Jeferson Morales,672373,4.1,14.5,1005.0,0.35279999999999995,5,False
Agustin Ruiz,672361,4.1,14.2,1246.0,0.3118,4,False
Luis Rodriguez,703182,4.1,18.0,208.0,0.316,0,False
Braylin Tavera,703178,4.1,17.9,754.0,0.31975,2,False
Kenni Gomez,703198,4.1,16.9,687.0,0.29819999999999997,3,False
Raily Liriano,820995,4.1,18.0,188.0,0.265,0,False
José Marmolejos,592530,4.1,18.4,108.0,0.308,-1,True
Dauri Fernandez,821171,4.1,18.3,192.0,0.341,0,False
Angel Gonzalez,821259,4.1,18.4,125.0,0.299,0,False
Yeuni Munoz,699097,4.1,18.0,314.0,0.35500000000000004,2,False
Jared Thomas,703606,4.1,18.4,140.0,0.41500000000000004,3,False
Nick Morabito,703492,4.1,15.9,892.0,0.3288333333333333,4,False
Jose Alifonso,703398,4.1,17.7,128.0,0.264,0,False
Angel Rivera,703260,4.1,18.7,194.0,0.368,0,False
Leandro Arias,703202,4.1,16.8,822.0,0.34566666666666673,3,False
Emiliano Galan,820987,4.1,18.6,121.0,0.295,0,False
Anderson Tovar,821076,4.1,17.6,212.0,0.273,0,False
Jirvin Morillo,821073,4.1,18.0,156.0,0.3625,0,False
Jeremy Arocho,671080,4.1,16.8,1315.0,0.2952,4,False
Luis Santana,670919,4.1,15.0,1049.0,0.28685714285714287,4,False
Randy De Jesus,703194,4.1,17.3,925.0,0.3235,3,False
Nelson Rada,703185,4.1,16.8,1339.0,0.32725,4,False
Erick Hernandez,703184,4.1,18.2,292.0,0.26966666666666667,0,False
Bob Seymour,676044,4.1,16.8,1426.0,0.3545714285714286,5,True
Yefri Rivera,699051,4.1,17.7,201.0,0.2855,0,False
Richard Polanco,699045,4.1,18.1,160.0,0.318,0,False
Domingo Batista,820999,4.1,18.0,159.0,0.374,0,False
Jose Colmenarez,800123,4.1,17.8,245.0,0.273,0,False
Javier Roman,800069,4.1,18.3,287.0,0.2873333333333334,0,False
Isaac Pena,800068,4.1,18.2,575.0,0.297,2,False
Victor Ortega,703861,4.1,18.2,381.0,0.3472,2,False
Raudy Read,600466,4.1,17.8,364.0,0.38,5,False
Peson Revierre,820944,4.1,18.1,146.0,0.359,0,False
Juneiker Caceres,821181,4.1,18.4,167.0,0.397,0,False
Baron Radcliff,676288,4.1,15.6,849.0,0.33099999999999996,4,False
Carlos Carmona,699030,4.1,17.7,119.0,0.335,0,False
Romtres Cabrera,699028,4.1,18.3,201.0,0.22566666666666668,0,False
Adari Grant,699020,4.1,18.1,354.0,0.27899999999999997,2,False
Luis Guerra,699065,4.1,17.7,348.0,0.29175,3,False
Abdiel Layer,676075,4.1,18.3,275.0,0.282,2,False
Casey Opitz,676053,4.1,15.1,718.0,0.2876666666666666,4,False
Nick Peoples,703612,4.1,18.7,373.0,0.2965,2,False
Irving Lopez,676761,4.1,16.4,1042.0,0.34928571428571425,5,False
Korry Howell,676759,4.1,18.2,449.0,0.2966666666666667,4,False
Pedro Hernandez,800145,4.1,18.2,283.0,0.2885,0,False
Nestor Chevalier,800138,4.1,18.7,185.0,0.3056666666666667,0,False
Neify Rosario,800137,4.1,17.8,163.0,0.27349999999999997,0,False
Chris Seise,669451,4.1,15.6,785.0,0.24766666666666667,4,False
Yolfran Castillo,815931,4.1,18.7,163.0,0.389,0,False
Vladimir Asencio,815918,4.1,18.4,164.0,0.254,0,False
Stiven Martinez,815913,4.1,18.7,168.0,0.384,0,False
Carlos Pelegrin,698984,4.1,18.4,330.0,0.35633333333333334,2,False
Diego Gonzalez,698977,4.1,17.8,251.0,0.27749999999999997,0,False
Brayan Ferrer,698975,4.1,17.8,226.0,0.331,0,False
Alejandro Blasco,821246,4.1,18.3,135.0,0.28,0,False
Francisco Loreto,821244,4.1,18.1,106.0,0.312,0,False
Frailin Yan,820873,4.1,18.1,142.0,0.294,0,False
Gabriel Cesa,821014,4.1,17.8,152.0,0.234,0,False
Jonathan Linares,800200,4.1,18.5,297.0,0.29874999999999996,2,False
Belfi Rivera,815905,4.1,17.4,213.0,0.23399999999999999,0,False
Victor Hurtado,815900,4.1,17.6,155.0,0.285,0,False
Yovanny Rodriguez,815898,4.1,17.8,181.0,0.322,0,False
Eduardo Acevedo,816145,4.1,17.6,152.0,0.306,0,False
Michell Ojeda,820962,4.1,17.8,113.0,0.361,0,False
Jaset Martinez,820955,4.1,17.6,173.0,0.367,0,False
Drew Swift,669439,4.1,15.9,658.0,0.30100000000000005,4,False
Ruben Santana,800185,4.1,17.0,905.0,0.33675,2,False
Romel Mendez,800174,4.1,17.9,176.0,0.304,0,False
Angel Mata,800171,4.1,18.1,254.0,0.3145,0,False
Axiel Plaz,800208,4.1,17.5,610.0,0.3418,2,False
Jacob Gonzalez,669363,4.1,15.2,854.0,0.3365,4,False
Victor Celedonio,698948,4.1,18.1,234.0,0.268,0,False
Wilmer Feliciano,698943,4.1,17.5,214.0,0.248,0,False
JJ Muno,676827,4.1,17.7,331.0,0.309,4,False
Benny Montgomery,695603,4.1,15.4,1002.0,0.3363333333333333,4,False
Dangelo Sarmiento,800289,4.1,18.2,169.0,0.275,0,False
Gueile Borrome,800284,4.1,18.3,272.0,0.28049999999999997,0,False
Alexander Palma,620444,4.1,17.7,238.0,0.24666666666666667,-1,False
Kier Meredith,669218,4.1,17.9,326.0,0.3205,3,False
Carlos Munoz,608608,4.1,18.0,259.0,0.2936666666666667,-1,False
Franmil Reyes,614177,4.1,18.0,425.0,0.3395,5,True
Bryson Horne,695587,4.1,14.5,1259.0,0.30019999999999997,4,False
James Wood,695578,4.1,15.9,1109.0,0.4015999999999999,5,True
Gavin Conticello,695521,4.1,16.5,1387.0,0.32685714285714285,4,False
Cameron Cauley,695508,4.1,15.9,1327.0,0.29883333333333334,4,False
Junior Lara,698938,4.1,18.2,101.0,0.2455,0,False
Garrett Spain,696521,4.1,14.0,1179.0,0.28959999999999997,5,False
Jacob Young,696285,4.1,16.9,1021.0,0.3363333333333333,4,True
Hunter Goodman,696100,4.1,16.1,1185.0,0.3953333333333333,5,True
Justin Connell,676667,4.1,17.1,489.0,0.2946666666666667,4,False
Sergio Perez,547375,4.1,18.1,107.0,0.32999999999999996,-1,False
Victor Leal,821523,4.1,18.3,154.0,0.319,0,False
Brett Callahan,814430,4.1,18.0,460.0,0.33259999999999995,3,False
Lisbel Diaz,815464,4.1,18.0,533.0,0.35875,2,False
Jose Sanabria,800343,4.1,18.3,252.0,0.25066666666666665,0,False
Alexander Martinez,800329,4.1,17.3,465.0,0.20400000000000001,2,False
Luis Lara,800325,4.1,15.3,1222.0,0.3114,4,False
Andres Hernandez,800309,4.1,17.6,261.0,0.256,0,False
Jose Familia,815007,4.1,18.6,195.0,0.29,0,False
Freiderman Aguilera,815002,4.1,17.9,111.0,0.255,0,False
Pascual Archila,821413,4.1,18.1,161.0,0.348,0,False
Juan Mateo,821379,4.1,18.2,165.0,0.306,0,False
Manni Ramirez,821642,4.1,18.2,229.0,0.294,0,False
Deinys Gonzalez,821637,4.1,18.7,178.0,0.309,0,False
Ramon R Ramirez,545150,4.1,17.9,197.0,0.27249999999999996,-1,False
Daylen Lile,695734,4.1,15.3,1119.0,0.33540000000000003,4,True
Henniel Alcala,815011,4.1,17.8,218.0,0.2825,0,False
Ben Ramirez,668756,4.1,14.6,1390.0,0.28150000000000003,5,False
Duke Ellis,668752,4.1,15.2,812.0,0.29716666666666663,5,False
Mikey Perez,668882,4.1,17.3,646.0,0.31725000000000003,3,False
Logan Wyatt,668824,4.1,16.2,688.0,0.30416666666666664,4,False
Anthony Pena,814276,4.1,18.3,119.0,0.266,0,False
Moises Valdez,814229,4.1,18.2,241.0,0.302,0,False
Maui Ahuna,694757,4.1,18.1,149.0,0.3715,2,False
Abimelec Ortiz,694673,4.1,16.2,1405.0,0.36266666666666664,4,False
Jose Reyes,677611,4.1,17.8,150.0,0.2595,3,False
Michael Turner,694478,4.1,16.2,797.0,0.36766666666666664,4,False
Gino Groover,694410,4.1,16.8,455.0,0.36419999999999997,4,False
Jacob Gonzalez,694378,4.1,16.2,796.0,0.29325,4,False
R.J. Yeager,694271,4.1,15.9,1208.0,0.3412,4,False
Andy Espinosa,695965,4.1,18.8,127.0,0.328,0,False
Ismael Padua,695845,4.1,18.2,102.0,0.293,0,False
Daniel Benschop,800468,4.1,18.4,200.0,0.28900000000000003,0,False
Thomas Sosa,800449,4.1,17.6,695.0,0.29800000000000004,3,False
Felix Cotes,800432,4.1,18.9,100.0,0.32799999999999996,0,False
Josnaider Orellana,800428,4.1,18.2,300.0,0.27466666666666667,0,False
Abel De Leon,800523,4.1,18.4,214.0,0.3095,0,False
Joseph Sullivan,813896,4.1,18.6,183.0,0.37849999999999995,3,False
Colton Becker,813851,4.1,18.9,136.0,0.32,2,False
Jonah Cox,813841,4.1,16.9,703.0,0.359,3,False
Moises Ballesteros,694208,4.1,16.2,1350.0,0.353375,5,True
Denzer Guzman,694203,4.1,16.4,1218.0,0.30483333333333335,4,False
Miguel Bleis,694194,4.1,16.5,796.0,0.31560000000000005,3,False
L.J. Jones,695292,4.1,15.8,819.0,0.36933333333333335,4,False
Cooper Ingle,694876,4.1,15.9,566.0,0.36024999999999996,4,False
Zach Kokoska,694808,4.1,16.3,1127.0,0.315,4,False
Josueth Quinonez,815017,4.1,17.8,179.0,0.346,0,False
Anderson Navas,815014,4.1,18.4,184.0,0.239,0,False
Yosweld Vasquez,811633,4.1,18.4,181.0,0.306,0,False
Eric Valdez,811603,4.1,18.6,138.0,0.284,0,False
Alberto Hernandez,800516,4.1,18.1,633.0,0.3003333333333333,2,False
Audie Jimenez,800495,4.1,17.2,313.0,0.20950000000000002,0,False
Cooper Johnson,666194,4.1,17.0,601.0,0.327,4,False
Logun Clark,800621,4.1,18.0,206.0,0.3233333333333333,2,False
Carlos Soto,666728,4.1,17.4,425.0,0.315,3,False
Nestor Urbina,821524,4.1,18.5,132.0,0.323,0,False
Andy Sosa,694030,4.1,18.7,117.0,0.292,0,False
David McCabe,678173,4.1,16.2,960.0,0.33966666666666673,4,False
Albert Rodriguez,693814,4.1,18.1,145.0,0.272,0,False
Cole Carrigg,694249,4.1,15.7,754.0,0.40249999999999997,4,False
Yeferson Tineo,694228,4.1,18.3,200.0,0.29800000000000004,0,False
Donis Rodriguez,800475,4.1,18.4,162.0,0.21400000000000002,0,False
Kevin Santa,667576,4.1,18.1,229.0,0.2825,-1,False
George Callil,666838,4.1,18.6,182.0,0.311,-1,False
Optiel Colina,811234,4.1,17.8,123.0,0.314,0,False
Adriel Cuello,811231,4.1,18.4,241.0,0.2773333333333333,0,False
Cristian Lopez,810983,4.1,17.9,193.0,0.279,0,False
Zac Shepherd,626925,4.1,18.7,165.0,0.3,-1,False
Julian Leon,624645,4.1,17.7,146.0,0.2925,-1,False
Alex D. Mejia,622270,4.1,18.8,143.0,0.281,-1,False
Germain Noriega,801254,4.1,18.1,161.0,0.312,0,False
Andri Leon,693710,4.1,18.4,259.0,0.2525,0,False
Kyler Fedko,693459,4.1,14.9,1055.0,0.35760000000000003,4,False
Solomon Maguire,693418,4.1,18.1,573.0,0.24500000000000002,2,False
Clayton Campbell,693073,4.1,16.9,867.0,0.2943333333333334,2,False
Dyan Jorge,694170,4.1,15.2,1147.0,0.35540000000000005,4,False
Yhoswar Garcia,694070,4.1,17.7,747.0,0.2645,3,False
Evan Estevez,821620,4.1,18.1,179.0,0.333,0,False
Winder Linares,821618,4.1,18.7,147.0,0.329,0,False
Omar Mejia,821597,4.1,18.4,158.0,0.292,0,False
Raul Guzman,692403,4.1,17.9,200.0,0.2786666666666667,0,False
Jeremy Ramos,692399,4.1,17.9,131.0,0.2265,0,False
Maycol Justo,692396,4.1,17.8,115.0,0.324,0,False
Marino Castillo,692611,4.1,18.7,139.0,0.3395,0,False
Jesus Fernandez,692607,4.1,18.4,189.0,0.243,0,False
Oscar Cedeno,692580,4.1,18.6,181.0,0.3125,0,False
Nelson Aranguren,692578,4.1,18.3,249.0,0.33999999999999997,0,False
Luis Maza,692571,4.1,17.6,166.0,0.33899999999999997,0,False
Endri Garcia,692491,4.1,17.8,160.0,0.28650000000000003,0,False
Jarol Martinez,692655,4.1,18.0,199.0,0.3415,0,False
Dermot Fritsch,678515,4.1,17.5,215.0,0.259,-1,False
Enrique Valdez,693733,4.1,18.3,124.0,0.2995,0,False
Ruben Salinas,693730,4.1,18.5,188.0,0.26,2,False
Christopher Morel,666624,4.1,18.1,359.0,0.4083333333333334,5,True
Jairo Diaz,801260,4.1,17.8,252.0,0.313,0,False
Isael Arias,811551,4.1,18.7,140.0,0.323,0,False
Freddy Fermin,666023,4.1,17.3,659.0,0.40375,5,True
Mike Boeve,801670,4.1,17.2,462.0,0.45225,4,False
Nick Quintana,666161,4.1,16.3,577.0,0.306,4,False
Kevin Novoa,801381,4.1,18.5,236.0,0.31066666666666665,0,False
Trent Farquhar,802531,4.1,16.6,492.0,0.3498333333333334,4,False
Cameron Leary,802474,4.1,18.2,192.0,0.306,2,False
Brock Rodden,801126,4.1,15.6,805.0,0.3325,4,False
Daniel Nilsson,666570,4.1,18.0,100.0,0.358,-1,False
Eduardo Diaz,666452,4.1,17.1,581.0,0.27566666666666667,4,False
Karell Paz,801740,4.1,17.6,501.0,0.35450000000000004,3,False
Geyber Blanco,809770,4.1,18.1,264.0,0.3095,0,False
Tommy Hopfe,809101,4.1,19.2,136.0,0.3705,2,False
Hyeseong Kim,808975,4.1,17.9,120.0,0.342,5,True
Eyke Ugueto,808711,4.1,18.4,230.0,0.311,0,False
Rayder Ascanio,640900,4.1,18.3,251.0,0.29600000000000004,-1,False
Jeremy Rivas,692405,4.1,15.2,1548.0,0.29640000000000005,4,False
Jacob Burke,804240,4.1,16.0,916.0,0.3335714285714286,4,False
Ethan Anderson,803175,4.1,17.6,162.0,0.36000000000000004,3,False
Byron Chourio,805102,4.1,17.1,782.0,0.3275,2,False
Omar Reyes,808683,4.1,18.6,210.0,0.295,0,False
Angel Aquino,808673,4.1,17.3,273.0,0.25933333333333336,0,False
Joe Lampe,802407,4.1,15.4,947.0,0.2976666666666667,4,False
Ke'Shun Collier,804622,4.1,18.0,110.0,0.39,0,False
Raudi Rodriguez,804558,4.1,18.1,232.0,0.36833333333333335,2,False
Adrian Bello,808705,4.1,17.7,260.0,0.266,0,False
Eduardo Rojas,821672,4.1,17.5,172.0,0.334,0,False
Ricardo Paez,821671,4.1,17.8,121.0,0.357,0,False
Santiago Camacho,821666,4.1,18.3,138.0,0.452,0,False
Alexander Rincon,821654,4.1,18.5,146.0,0.314,0,False
Sandy Luciano,821773,4.1,17.7,158.0,0.322,0,False
Joandrew Pena,821769,4.1,18.3,133.0,0.273,0,False
Dawry Martinez,692455,4.1,18.7,173.0,0.282,0,False
Erubiel Fuentes,691866,4.1,18.1,297.0,0.31266666666666665,0,False
Justin Guerrero,692393,4.1,18.1,221.0,0.2906666666666667,0,False
Elian Rayo,692378,4.1,17.8,735.0,0.31075,2,False
Johan Contreras,805130,4.1,18.1,239.0,0.3086666666666667,0,False
Diego Rincones,665651,4.1,17.2,919.0,0.32575000000000004,4,False
J.C. Escarra,641555,4.1,16.6,917.0,0.33016666666666666,5,True
Jorge Ramirez,808525,4.1,17.9,164.0,0.351,0,False
Hojans Hernandez,808518,4.1,17.8,119.0,0.216,0,False
A.J. Shaver,692224,4.1,17.9,139.0,0.26233333333333336,2,False
Andres Mesa,692036,4.1,18.6,311.0,0.27,2,False
Ezequiel Tovar,678662,4.1,18.6,318.0,0.3865,5,True
Yojackson Laya,821684,4.1,18.2,181.0,0.358,0,False
David Carrera,821683,4.1,18.8,122.0,0.362,0,False
Luis Parababire,808538,4.1,17.9,196.0,0.376,0,False
Joselin Payano,805053,4.1,18.1,265.0,0.323,0,False
Andres Tabares,804695,4.1,17.7,172.0,0.2815,0,False
Dariel Garcia,821761,4.1,18.6,200.0,0.309,0,False
Johan Rodriguez,821759,4.1,18.4,173.0,0.325,0,False
Alexander Garcia,808517,4.1,18.0,241.0,0.3025,0,False
Jeremy Almonte,808503,4.1,17.7,218.0,0.3275,0,False
Edwin Díaz,641521,4.1,17.1,698.0,0.29183333333333333,5,False
Guy Lipscomb,805865,4.1,16.0,736.0,0.32175000000000004,4,False
Kevin McGonigle,805808,4.1,17.7,421.0,0.3685,3,False
Walker Jenkins,805805,4.1,17.7,483.0,0.37400000000000005,4,False
Lennyn Nunez,805775,4.1,18.5,171.0,0.34299999999999997,0,False
Gregory Mota,805697,4.1,17.5,168.0,0.251,0,False
Cesar D'Oleo,805656,4.1,17.8,189.0,0.33499999999999996,0,False
Kendrick Herrera,821696,4.1,18.4,172.0,0.34299999999999997,0,False
Estivel Morillo,821695,4.1,18.6,175.0,0.335,0,False
Cristian Arguelles,821692,4.1,18.2,202.0,0.333,0,False
Zion Bannister,691968,4.1,18.5,413.0,0.29600000000000004,2,False
Brahian Silva,691906,4.1,17.7,176.0,0.3223333333333333,0,False
Yoerny Junco,806922,4.1,18.1,172.0,0.346,0,False
Ben Gobbel,806534,4.1,16.3,774.0,0.29860000000000003,4,False
Nick Gile,806355,4.1,17.6,344.0,0.30466666666666664,2,False
Jhocsuanth Vargas,808396,4.1,17.7,134.0,0.3325,0,False
Adrian Hoyte,808388,4.1,17.7,129.0,0.3553333333333333,0,False
Yosneiker Rivas,808380,4.1,18.1,212.0,0.3205,0,False
Stone Russell,806212,4.1,18.4,299.0,0.3383333333333333,2,False
Cooper Pratt,806198,4.1,17.0,559.0,0.33725,4,False
Jose Ortiz,806176,4.1,18.6,185.0,0.3486666666666667,2,False
Jonny Farmelo,806071,4.1,18.1,221.0,0.362,2,False
A.J. Ewing,805999,4.1,18.0,484.0,0.404,2,False
Kai Roberts,805956,4.1,18.5,117.0,0.382,2,False
Carlos Gutierrez,806872,4.1,18.7,188.0,0.36350000000000005,2,False
Elias Petiyan,691729,4.1,18.5,178.0,0.324,0,False
Pete Crow-Armstrong,691718,4.1,15.3,1088.0,0.37120000000000003,5,True
Carlos Rodriguez,692025,4.1,18.3,340.0,0.27875,2,False
Darian Castillo,821789,4.1,18.7,108.0,0.373,0,False
Jorge Julio,808336,4.1,17.4,196.0,0.33099999999999996,0,False
Jhoan Solarte,808331,4.1,18.8,124.0,0.238,0,False
Khris Almonte,808494,4.1,18.6,201.0,0.252,0,False
Anthony Rodriguez,808490,4.1,17.9,183.0,0.233,0,False
Daiverson Gutierrez,806987,4.1,18.3,418.0,0.29500000000000004,2,False
Edwin Solano,807006,4.1,18.0,294.0,0.22699999999999998,0,False
Jose Heberto Felix,510548,4.1,17.7,338.0,0.23933333333333331,-1,False
Jose Caballero,691606,4.1,18.2,173.0,0.273,0,False
Renny Hidalgo,691586,4.1,17.7,283.0,0.28074999999999994,2,False
Yeiner Fernandez,691558,4.1,16.2,1413.0,0.35450000000000004,4,False
Ryan Spikes,691797,4.1,17.2,1378.0,0.3076,3,False
Felix Negueis,679350,4.1,18.1,288.0,0.316,2,False
Johan Rojas,679032,4.1,16.4,1000.0,0.3452,5,True
Marcelo Mayer,691785,4.1,15.3,1224.0,0.35200000000000004,5,True
Max Muncy,691777,4.1,16.1,1453.0,0.35575,5,True
Dairon Blanco,680118,4.1,20.9,938.0,0.34425,5,True
John Peck,807726,4.1,17.6,430.0,0.32039999999999996,3,False
Maxton Martin,807722,4.1,18.1,290.0,0.319,2,False
Matt Shaw,807713,4.1,16.3,724.0,0.397,5,True
Luke Keaschall,807712,4.1,16.9,650.0,0.379,5,True
Moises Semerite,808320,4.1,18.5,190.0,0.3115,0,False
Carlos De Sousa,808306,4.1,17.4,224.0,0.2355,0,False
Nixson Cueche,808304,4.1,18.0,268.0,0.2925,0,False
Yeudi Advincola,691467,4.1,18.8,191.0,0.30233333333333334,2,False
Fernando Caldera,691464,4.1,17.4,321.0,0.2935,3,False
Samuel Rojas,691446,4.1,18.4,286.0,0.3085,0,False
Reidy Mercado,680586,4.1,17.7,469.0,0.2638,3,False
Matt McLain,680574,4.1,17.1,729.0,0.37833333333333335,5,True
Jeferson Quero,691620,4.1,17.0,841.0,0.334,4,False
Francisco Arcia,516472,4.1,17.5,230.0,0.2843333333333334,5,True
Ronald Ramirez,821790,4.1,18.2,175.0,0.39,0,False
Luis Martinez,808370,4.1,18.4,253.0,0.32,0,False
Juan Sulbaran,808368,4.1,17.6,198.0,0.34650000000000003,0,False
Pablo Nunez,807647,4.1,18.2,171.0,0.321,0,False
Angelo Mora,807641,4.1,18.7,216.0,0.3295,0,False
Logan Trowbridge,807612,4.1,18.6,132.0,0.353,-1,False
Jose Torrez,807404,4.1,17.6,188.0,0.2915,0,False
Leobaldo Cabrera,660659,4.1,17.8,506.0,0.31675,4,False
Kevin Rivas,691422,4.1,17.2,325.0,0.27159999999999995,3,False
Samuel Parra,691420,4.1,17.8,197.0,0.3405,0,False
Juan Garcia,691397,4.1,17.8,312.0,0.27225,2,False
Iverson Espinoza,691396,4.1,18.0,258.0,0.2985,2,False
Jose Mendez,691383,4.1,17.8,157.0,0.354,0,False
Allan Castro,691369,4.1,15.2,1201.0,0.318,4,False
Rolphy Cruz,691338,4.1,18.1,215.0,0.373,2,False
Yorfran Nieves,691307,4.1,17.6,161.0,0.2415,0,False
Ben Norman,680421,4.1,17.2,473.0,0.40125,4,False
David Isea,807964,4.1,18.3,113.0,0.345,0,False
Juan Uriarte,660842,4.1,18.5,248.0,0.249,-1,False
Leandro Cedeno,660681,4.1,17.6,617.0,0.34700000000000003,5,False
Alan Frias,808021,4.1,17.7,153.0,0.2985,0,False
Brandy Caraballo,808012,4.1,18.7,102.0,0.31566666666666665,0,False
Niurby Asigen,807820,4.1,18.2,183.0,0.313,0,False
Asael Sanchez,661313,4.1,18.4,279.0,0.28300000000000003,-1,False
Charles McAdoo,807727,4.1,16.6,714.0,0.33459999999999995,4,False
Ramon Landaeta,807983,4.1,18.6,204.0,0.32,0,False
Moises Alcala,691278,4.1,18.6,141.0,0.35433333333333333,0,False
Ronal Antigua,691274,4.1,18.2,224.0,0.2893333333333334,0,False
Luis Medina,691189,4.1,18.3,215.0,0.2605,0,False
Arol Vera,691186,4.1,15.0,1540.0,0.25233333333333335,4,False
Max Acosta,691185,4.1,15.6,1487.0,0.31275000000000003,5,True
Jasson Dominguez,691176,4.1,15.6,1387.0,0.350375,5,True
Juan Castillo,691435,4.1,17.8,402.0,0.2762,2,False
Christian Encarnacion-Strand,687952,4.1,15.4,854.0,0.4155,5,True
Tyresse Turner,687930,4.1,16.3,548.0,0.32920000000000005,4,False
Parker Bates,687614,4.1,15.6,617.0,0.30374999999999996,4,False
Jorel Ortega,687567,4.1,16.1,1008.0,0.33525,4,False
