player_name,player_id,year,xwoba,xba,xslg,xiso,xobp,brl,brl_percent,exit_velocity,max_ev,hard_hit_percent,k_percent,bb_percent,whiff_percent,chase_percent,arm_strength,xera,fb_velocity,fb_spin,curve_spin
"Ramírez, Yohan",670990,2024,24.0,30.0,56.0,72.0,4.0,88.0,70.0,58.0,27,83.0,38.0,47.0,44.0,9.0,,24.0,56.0,50.0,30.0
"Jackson, Jay",543351,2024,,,,,,,,,42,,,,,,,,17.0,49.0,
"Scott, Tanner",656945,2024,89.0,90.0,97.0,97.0,57.0,91.0,92.0,100.0,69,99.0,86.0,7.0,92.0,84.0,,89.0,91.0,98.0,
"Bloss, Jake",814005,2024,,,,,,,,,27,,,,,,,,36.0,89.0,
"Smith, Drew",622098,2024,,,,,,,,,73,,,,,,,,61.0,97.0,
"Bielak, Brandon",656232,2024,,,,,,,,,55,,,,,,,,19.0,72.0,
"Lynn, Lance",458681,2024,13.0,20.0,10.0,10.0,28.0,15.0,7.0,47.0,14,44.0,36.0,40.0,39.0,20.0,,13.0,19.0,89.0,50.0
"Olson, Reese",681857,2024,66.0,36.0,72.0,87.0,55.0,45.0,85.0,16.0,53,12.0,39.0,64.0,75.0,87.0,,66.0,52.0,31.0,53.0
"Wicks, Jordan",696136,2024,6.0,12.0,8.0,11.0,10.0,64.0,26.0,32.0,2,38.0,24.0,29.0,33.0,82.0,,6.0,25.0,58.0,85.0
"Ross, Joe",605452,2024,50.0,47.0,53.0,55.0,48.0,45.0,43.0,53.0,15,49.0,30.0,34.0,63.0,36.0,,50.0,62.0,27.0,
"Lopez, Jacob",682052,2024,,,,,,,,,84,,,,,,,,8.0,23.0,
"Peralta, Luis",678821,2024,,,,,,,,,88,,,,,,,,65.0,37.0,
"Ryan, Ryder",656924,2024,,,,,,,,,42,,,,,,,,51.0,68.0,
"Thompson, Zack",668868,2024,,,,,,,,,11,,,,,,,,9.0,1.0,70.0
"Chavez, Jesse",445926,2024,38.0,17.0,33.0,52.0,40.0,72.0,76.0,86.0,2,76.0,32.0,63.0,2.0,2.0,,38.0,9.0,5.0,54.0
"Ellard, Fraser",686642,2024,,,,,,,,,21,,,,,,,,63.0,96.0,
"Bieber, Shane",669456,2024,,,,,,,,,47,,,,,,,,19.0,64.0,
"Whitley, Forrest",666215,2024,,,,,,,,,53,,,,,,,,90.0,60.0,
"Jax, Griffin",643377,2024,99.0,96.0,94.0,84.0,100.0,64.0,43.0,68.0,49,50.0,97.0,89.0,98.0,99.0,,99.0,91.0,93.0,96.0
"Sabrowski, Erik",681870,2024,,,,,,,,,87,,,,,,,,28.0,98.0,64.0
"Alexander, Tyler",641302,2024,20.0,22.0,6.0,5.0,55.0,20.0,13.0,62.0,17,64.0,24.0,90.0,9.0,74.0,,20.0,4.0,47.0,
"Almonte, Yency",622075,2024,,,,,,,,,79,,,,,,,,45.0,26.0,
"Holman, Grant",680880,2024,,,,,,,,,76,,,,,,,,56.0,2.0,
"Suter, Brent",608718,2024,39.0,11.0,30.0,58.0,50.0,54.0,59.0,96.0,30,98.0,14.0,96.0,10.0,52.0,,39.0,1.0,36.0,
"Stroman, Marcus",573186,2024,12.0,11.0,22.0,38.0,11.0,20.0,70.0,35.0,4,36.0,7.0,35.0,10.0,24.0,,12.0,5.0,50.0,48.0
"Domínguez, Seranthony",622554,2024,60.0,86.0,36.0,8.0,84.0,40.0,2.0,89.0,71,90.0,77.0,47.0,57.0,20.0,,60.0,96.0,81.0,
"Honeywell, Brent",641703,2024,,,,,,,,,68,,,,,,,,61.0,29.0,
"Civale, Aaron",650644,2024,46.0,41.0,42.0,43.0,52.0,18.0,59.0,32.0,1,42.0,38.0,57.0,20.0,37.0,,46.0,26.0,59.0,97.0
"Bellozo, Valente",678368,2024,9.0,33.0,2.0,1.0,50.0,33.0,4.0,19.0,21,21.0,2.0,64.0,7.0,3.0,,9.0,3.0,14.0,77.0
"Rogers, Trevor",669432,2024,8.0,8.0,19.0,36.0,4.0,19.0,35.0,6.0,38,9.0,10.0,23.0,12.0,30.0,,8.0,16.0,86.0,
"McKenzie, Triston",663474,2024,3.0,49.0,3.0,1.0,5.0,29.0,1.0,6.0,51,22.0,40.0,1.0,29.0,2.0,,3.0,11.0,45.0,12.0
"Sands, Cole",663485,2024,76.0,70.0,57.0,45.0,88.0,72.0,76.0,42.0,27,65.0,88.0,97.0,58.0,82.0,,76.0,71.0,56.0,84.0
"Houck, Tanner",656557,2024,39.0,22.0,55.0,73.0,34.0,25.0,82.0,32.0,20,24.0,32.0,73.0,26.0,78.0,,39.0,40.0,35.0,
"Rodriguez, Grayson",680570,2024,60.0,60.0,53.0,41.0,71.0,33.0,47.0,39.0,29,40.0,75.0,62.0,82.0,71.0,,60.0,82.0,60.0,79.0
"Herget, Jimmy",623474,2024,,,,,,,,,37,,,,,,,,15.0,67.0,
"Sauer, Matt",669422,2024,,,,,,,,,20,,,,,,,,65.0,21.0,50.0
"Arrighetti, Spencer",681293,2024,47.0,64.0,55.0,43.0,40.0,25.0,49.0,47.0,1,39.0,79.0,21.0,68.0,28.0,,47.0,51.0,65.0,86.0
"Schmidt, Clarke",657376,2024,57.0,67.0,75.0,77.0,44.0,64.0,81.0,41.0,35,55.0,74.0,41.0,79.0,32.0,,57.0,54.0,96.0,96.0
"Cano, Yennier",666974,2024,60.0,55.0,69.0,76.0,46.0,83.0,76.0,21.0,22,13.0,73.0,27.0,68.0,87.0,,60.0,82.0,20.0,
"Phillips, Tyler",663969,2024,,,,,,,,,6,,,,,,,,38.0,32.0,55.0
"Hudson, Dakota",641712,2024,1.0,2.0,12.0,37.0,1.0,42.0,76.0,21.0,5,21.0,1.0,6.0,4.0,1.0,,1.0,6.0,12.0,58.0
"Rutledge, Jackson",671131,2024,,,,,,,,,92,,,,,,,,71.0,69.0,
"Scott, Christian",681035,2024,,,,,,,,,47,,,,,,,,52.0,47.0,
"Rogers, Taylor",573124,2024,85.0,81.0,85.0,85.0,74.0,83.0,79.0,91.0,51,90.0,71.0,38.0,32.0,1.0,,85.0,33.0,15.0,
"Kittredge, Andrew",552640,2024,49.0,33.0,29.0,27.0,64.0,47.0,32.0,47.0,51,42.0,53.0,66.0,69.0,100.0,,49.0,56.0,74.0,
"Miller, Mason",695243,2024,100.0,100.0,100.0,99.0,100.0,93.0,82.0,96.0,65,92.0,100.0,44.0,100.0,99.0,,100.0,100.0,95.0,
"Martinez, Seth",661527,2024,43.0,39.0,52.0,58.0,34.0,77.0,70.0,62.0,71,36.0,5.0,48.0,28.0,19.0,,43.0,7.0,13.0,
"Kershaw, Clayton",477132,2024,,,,,,,,,55,,,,,,,,5.0,54.0,15.0
"Varland, Gus",681402,2024,,,,,,,,,73,,,,,,,,70.0,79.0,
"Irvin, Jake",663623,2024,36.0,31.0,20.0,16.0,55.0,1.0,21.0,50.0,8,47.0,28.0,67.0,23.0,27.0,,36.0,43.0,75.0,51.0
"Ortiz, Luis",682847,2024,33.0,47.0,23.0,15.0,48.0,18.0,26.0,42.0,29,59.0,20.0,56.0,13.0,8.0,,33.0,71.0,58.0,
"Cole, Gerrit",543037,2024,64.0,70.0,59.0,49.0,71.0,42.0,56.0,25.0,53,42.0,70.0,59.0,44.0,33.0,,64.0,79.0,78.0,81.0
"Ottavino, Adam",493603,2024,86.0,92.0,91.0,83.0,69.0,77.0,52.0,88.0,57,81.0,86.0,29.0,51.0,25.0,,86.0,25.0,47.0,
"Iriarte, Jairo",683568,2024,,,,,,,,,95,,,,,,,,51.0,54.0,
"Anderson, Justin",605121,2024,12.0,50.0,24.0,15.0,5.0,64.0,28.0,86.0,49,78.0,53.0,2.0,81.0,78.0,,12.0,77.0,33.0,
"Nelson, Ryne",669194,2024,43.0,15.0,33.0,55.0,51.0,18.0,54.0,18.0,38,25.0,26.0,89.0,4.0,56.0,,43.0,69.0,41.0,38.0
"Clase, Emmanuel",661403,2024,98.0,81.0,95.0,98.0,98.0,93.0,97.0,92.0,65,98.0,61.0,98.0,63.0,98.0,,98.0,,,
"King, Bryan",687911,2024,,,,,,,,,69,,,,,,,,19.0,37.0,
"Keuchel, Dallas",572971,2024,,,,,,,,,70,,,,,,,,1.0,9.0,
"Leclerc, José",600917,2024,68.0,82.0,78.0,70.0,45.0,72.0,56.0,84.0,7,96.0,92.0,14.0,96.0,61.0,,68.0,70.0,95.0,
"Bigge, Hunter",685801,2024,,,,,,,,,85,,,,,,,,94.0,80.0,
"Estévez, Carlos",608032,2024,84.0,76.0,45.0,20.0,90.0,54.0,10.0,14.0,45,18.0,54.0,86.0,50.0,9.0,,84.0,89.0,21.0,
"Springs, Jeffrey",605488,2024,,,,,,,,,85,,,,,,,,4.0,22.0,
"Bowman, Matt",621199,2024,,,,,,,,,31,,,,,,,,21.0,12.0,
"Pearson, Nate",663878,2024,25.0,41.0,17.0,10.0,52.0,42.0,9.0,4.0,57,6.0,72.0,59.0,69.0,23.0,,25.0,96.0,50.0,71.0
"Verlander, Justin",434378,2024,57.0,60.0,53.0,43.0,71.0,40.0,68.0,56.0,1,92.0,17.0,67.0,15.0,30.0,,57.0,40.0,85.0,74.0
"Rodríguez, Yerry",666720,2024,,,,,,,,,68,,,,,,,,84.0,90.0,
"Hughes, Brandon",676714,2024,,,,,,,,,44,,,,,,,,26.0,66.0,
"González, Victor",624647,2024,,,,,,,,,38,,,,,,,,36.0,42.0,
"Hodge, Porter",687863,2024,,,,,,,,,67,,,,,,,,73.0,86.0,
"Corbin, Patrick",571578,2024,3.0,1.0,5.0,18.0,7.0,2.0,37.0,5.0,6,3.0,13.0,64.0,24.0,61.0,,3.0,13.0,15.0,2.0
"Lange, Alex",656638,2024,,,,,,,,,54,,,,,,,,84.0,49.0,
"García, Luis",472610,2024,70.0,53.0,59.0,61.0,75.0,64.0,63.0,53.0,45,44.0,33.0,83.0,39.0,90.0,,70.0,86.0,30.0,
"McMillon, John",669111,2024,,,,,,,,,80,,,,,,,,70.0,43.0,
"Spiers, Carson",686730,2024,14.0,25.0,6.0,3.0,44.0,23.0,8.0,47.0,23,48.0,22.0,70.0,16.0,20.0,,14.0,23.0,55.0,
"Ober, Bailey",641927,2024,82.0,85.0,60.0,30.0,92.0,11.0,37.0,81.0,20,83.0,78.0,80.0,76.0,93.0,,82.0,16.0,64.0,
"Kuhl, Chad",641771,2024,32.0,41.0,61.0,70.0,11.0,88.0,82.0,62.0,62,53.0,46.0,20.0,63.0,1.0,,32.0,54.0,24.0,
"Howard, Spencer",675921,2024,,,,,,,,,51,,,,,,,,45.0,15.0,
"Jiménez, Dany",666204,2024,,,,,,,,,62,,,,,,,,26.0,32.0,
"deGrom, Jacob",594798,2024,,,,,,,,,38,,,,,,,,93.0,94.0,
"Henriquez, Ronny",678692,2024,,,,,,,,,81,,,,,,,,76.0,90.0,
