player_name,player_id,year,xwoba,xba,xslg,xiso,xobp,brl,brl_percent,exit_velocity,max_ev,hard_hit_percent,k_percent,bb_percent,whiff_percent,chase_percent,arm_strength,xera,fb_velocity,fb_spin,curve_spin
"Devenski, Chris",606965,2025,,,,,,,,,78,,,,,,,,21.0,73.0,
"Merryweather, Julian",657240,2025,,,,,,,,,20,,,,,,,,77.0,29.0,
"Casparius, Ben",676508,2025,64.0,49.0,56.0,58.0,71.0,55.0,69.0,89.0,50,97.0,40.0,79.0,69.0,65.0,,64.0,79.0,86.0,95.0
"Abbott, Andrew",671096,2025,71.0,60.0,60.0,59.0,80.0,17.0,57.0,84.0,55,93.0,44.0,79.0,39.0,74.0,,71.0,26.0,46.0,79.0
"Warren, Austin",681810,2025,,,,,,,,,83,,,,,,,,44.0,53.0,
"Boyle, Joe",671212,2025,45.0,77.0,64.0,51.0,28.0,67.0,19.0,7.0,28,9.0,74.0,4.0,77.0,1.0,,45.0,96.0,97.0,
"Kochanowicz, Jack",686799,2025,3.0,3.0,9.0,25.0,1.0,24.0,32.0,1.0,4,1.0,3.0,9.0,16.0,33.0,,3.0,69.0,20.0,
"De los Santos, Yerry",660787,2025,,,,,,,,,25,,,,,,,,69.0,17.0,
"Martin, Corbin",656686,2025,,,,,,,,,77,,,,,,,,76.0,91.0,52.0
"Brasier, Ryan",518489,2025,,,,,,,,,41,,,,,,,,44.0,41.0,
"Herrin, Tim",682120,2025,,,,,,,,,78,,,,,,,,47.0,69.0,24.0
"Erceg, Lucas",668674,2025,56.0,35.0,58.0,70.0,45.0,72.0,66.0,54.0,5,73.0,26.0,65.0,47.0,63.0,,56.0,92.0,6.0,
"Roycroft, Chris",688297,2025,,,,,,,,,60,,,,,,,,69.0,19.0,
"Schreiber, John",670167,2025,47.0,41.0,36.0,36.0,61.0,55.0,32.0,69.0,32,67.0,56.0,65.0,33.0,25.0,,47.0,37.0,39.0,
"Blewett, Scott",656240,2025,,,,,,,,,23,,,,,,,,33.0,40.0,
"Cantillo, Joey",676282,2025,64.0,64.0,68.0,70.0,53.0,51.0,67.0,44.0,48,38.0,79.0,16.0,80.0,2.0,,64.0,14.0,1.0,64.0
"Green, Chad",643338,2025,,,,,,,,,54,,,,,,,,64.0,91.0,
"Waddell, Brandon",663399,2025,,,,,,,,,65,,,,,,,,9.0,22.0,
"Bibee, Tanner",676440,2025,68.0,68.0,60.0,52.0,72.0,12.0,57.0,69.0,7,80.0,40.0,67.0,37.0,16.0,,68.0,49.0,35.0,68.0
"Sousa, Bennett",656986,2025,,,,,,,,,61,,,,,,,,62.0,35.0,
"Anderson, Nick",623433,2025,,,,,,,,,85,,,,,,,,64.0,53.0,2.0
"Lee, Chase",695445,2025,,,,,,,,,23,,,,,,,,2.0,84.0,
"Vodnik, Victor",680767,2025,38.0,60.0,55.0,49.0,25.0,76.0,45.0,7.0,36,2.0,51.0,5.0,59.0,2.0,,38.0,97.0,58.0,
"Falter, Bailey",663559,2025,15.0,16.0,14.0,14.0,23.0,20.0,28.0,16.0,15,14.0,5.0,34.0,4.0,11.0,,15.0,18.0,12.0,1.0
"Gómez, Yoendrys",672782,2025,11.0,33.0,11.0,7.0,16.0,41.0,3.0,45.0,4,73.0,37.0,20.0,38.0,27.0,,11.0,37.0,82.0,49.0
"Ober, Bailey",641927,2025,31.0,35.0,14.0,7.0,73.0,3.0,10.0,42.0,4,62.0,24.0,93.0,41.0,94.0,,31.0,6.0,46.0,3.0
"Muñoz, Roddery",682610,2025,,,,,,,,,88,,,,,,,,72.0,67.0,
"Sánchez, Cristopher",650911,2025,88.0,72.0,83.0,87.0,88.0,28.0,87.0,57.0,11,56.0,77.0,89.0,85.0,84.0,,88.0,67.0,16.0,
"Armstrong, Shawn",542888,2025,88.0,89.0,87.0,74.0,88.0,72.0,69.0,80.0,23,91.0,76.0,68.0,43.0,8.0,,88.0,41.0,39.0,
"Gore, MacKenzie",669022,2025,32.0,47.0,37.0,32.0,39.0,9.0,14.0,19.0,32,20.0,80.0,28.0,80.0,70.0,,32.0,66.0,42.0,18.0
"Díaz, Edwin",621242,2025,98.0,99.0,100.0,98.0,92.0,97.0,94.0,69.0,53,57.0,99.0,46.0,99.0,78.0,,98.0,89.0,63.0,
"Mederos, Victor",682989,2025,,,,,,,,,91,,,,,,,,53.0,74.0,
"Hurter, Brant",676428,2025,68.0,68.0,90.0,95.0,18.0,97.0,99.0,85.0,69,79.0,64.0,20.0,55.0,29.0,,68.0,18.0,15.0,
"Dreyer, Jack",676263,2025,96.0,91.0,89.0,79.0,93.0,81.0,90.0,22.0,71,57.0,60.0,53.0,61.0,29.0,,96.0,24.0,79.0,46.0
"Rodón, Carlos",607074,2025,79.0,85.0,79.0,66.0,75.0,18.0,62.0,66.0,9,64.0,74.0,28.0,84.0,61.0,,79.0,39.0,65.0,73.0
"Garcia, Luis",677651,2025,,,,,,,,,67,,,,,,,,9.0,79.0,
"Ohl, Pierson",701487,2025,,,,,,,,,35,,,,,,,,15.0,49.0,
"Zeferjahn, Ryan",666171,2025,34.0,78.0,47.0,22.0,18.0,62.0,18.0,75.0,13,76.0,86.0,2.0,84.0,5.0,,34.0,91.0,28.0,
"Whitley, Forrest",666215,2025,,,,,,,,,51,,,,,,,,80.0,84.0,
"Yarbrough, Ryan",642232,2025,35.0,23.0,30.0,43.0,47.0,72.0,74.0,97.0,22,92.0,36.0,65.0,59.0,11.0,,35.0,1.0,1.0,
"Maton, Phil",664208,2025,92.0,95.0,99.0,99.0,69.0,99.0,98.0,99.0,63,99.0,95.0,22.0,98.0,79.0,,92.0,3.0,65.0,99.0
"Keller, Brad",641745,2025,93.0,94.0,97.0,95.0,85.0,85.0,86.0,94.0,81,99.0,80.0,48.0,62.0,76.0,,93.0,88.0,65.0,
"Moll, Sam",594580,2025,,,,,,,,,66,,,,,,,,15.0,93.0,
"Francis, Bowden",670102,2025,1.0,5.0,4.0,6.0,2.0,36.0,2.0,3.0,32,1.0,22.0,26.0,32.0,5.0,,1.0,21.0,39.0,6.0
"Jackson, Luke",592426,2025,34.0,51.0,50.0,51.0,7.0,85.0,76.0,10.0,18,21.0,13.0,3.0,27.0,30.0,,34.0,47.0,60.0,26.0
"Mey, Luis",682825,2025,,,,,,,,,6,,,,,,,,98.0,50.0,
"Winn, Keaton",676775,2025,,,,,,,,,82,,,,,,,,67.0,61.0,
"Schwellenbach, Spencer",680885,2025,71.0,27.0,52.0,68.0,81.0,41.0,62.0,62.0,39,43.0,68.0,99.0,73.0,95.0,,71.0,86.0,50.0,14.0
"Peralta, Luis",678821,2025,,,,,,,,,35,,,,,,,,53.0,34.0,15.0
"Ginn, J.T.",669372,2025,61.0,68.0,58.0,49.0,64.0,36.0,23.0,73.0,23,18.0,71.0,51.0,75.0,37.0,,61.0,33.0,1.0,
"Rogers, Trevor",669432,2025,77.0,72.0,64.0,60.0,82.0,43.0,62.0,38.0,11,3.0,62.0,69.0,52.0,70.0,,77.0,28.0,78.0,
"Contreras, Roansy",672710,2025,,,,,,,,,89,,,,,,,,64.0,65.0,
"Early, Connelly",813349,2025,,,,,,,,,79,,,,,,,,39.0,42.0,28.0
"Blanco, Ronel",669854,2025,,,,,,,,,60,,,,,,,,30.0,42.0,7.0
"Miley, Wade",489119,2025,,,,,,,,,74,,,,,,,,15.0,47.0,
"Duran, Jhoan",661395,2025,98.0,83.0,97.0,99.0,89.0,93.0,95.0,45.0,25,41.0,83.0,74.0,87.0,91.0,,98.0,98.0,2.0,63.0
"Vásquez, Randy",681190,2025,7.0,13.0,8.0,7.0,9.0,7.0,10.0,54.0,1,60.0,2.0,30.0,1.0,13.0,,7.0,32.0,71.0,97.0
"McDaniels, Garrett",680729,2025,,,,,,,,,72,,,,,,,,18.0,42.0,
"Treinen, Blake",595014,2025,,,,,,,,,75,,,,,,,,72.0,76.0,
"Boyd, Matthew",571510,2025,61.0,49.0,51.0,53.0,72.0,8.0,39.0,69.0,15,69.0,41.0,86.0,30.0,55.0,,61.0,30.0,59.0,16.0
"Curtiss, John",595928,2025,,,,,,,,,74,,,,,,,,49.0,67.0,
"Abel, Mick",690953,2025,,,,,,,,,65,,,,,,,,80.0,95.0,68.0
"Zuber, Tyler",676604,2025,,,,,,,,,73,,,,,,,,50.0,51.0,
"Sheehan, Emmet",686218,2025,89.0,88.0,82.0,68.0,89.0,51.0,20.0,47.0,13,41.0,92.0,59.0,93.0,91.0,,89.0,71.0,88.0,62.0
