"last_name, first_name",player_id,year,pa,bip,ba,est_ba,est_ba_minus_ba_diff,slg,est_slg,est_slg_minus_slg_diff,woba,est_woba,est_woba_minus_woba_diff,era,xera,era_minus_xera_diff
"Berroa, Prelander",672860,2024,83,43,0.217,0.131,0.086,0.362,0.215,0.147,0.318,0.236,0.082,3.32,2.23,1.086
"Cuas, Jose",621016,2024,83,51,0.284,0.263,0.0209999999999999,0.507,0.523,-0.016,0.394,0.393,0.001,7.71,6.77,0.944
"Maldonado, Anthony",687424,2024,82,64,0.28,0.259,0.021,0.427,0.375,0.0519999999999999,0.321,0.299,0.022,5.68,3.62,2.064
"Emanuel, Kent",592288,2024,82,60,0.282,0.267,0.0149999999999999,0.521,0.483,0.038,0.379,0.366,0.013,6.62,5.7,0.923
"Henriquez, Ronny",678692,2024,82,60,0.267,0.276,-0.009,0.387,0.469,-0.0819999999999999,0.312,0.352,-0.0399999999999999,3.26,5.2,-1.941
"Taylor, Troy",700187,2024,81,49,0.203,0.201,0.002,0.419,0.362,0.0569999999999999,0.299,0.281,0.0179999999999999,3.72,3.17,0.554
"Ryan, River",689981,2024,81,54,0.208,0.231,-0.023,0.278,0.373,-0.0949999999999999,0.263,0.307,-0.0439999999999999,1.33,3.83,-2.502
"Means, John",607644,2024,80,61,0.211,0.26,-0.049,0.368,0.479,-0.1109999999999999,0.259,0.333,-0.074,2.61,4.58,-1.967
"Marte, José",665896,2024,80,55,0.206,0.244,-0.038,0.309,0.35,-0.0409999999999999,0.283,0.327,-0.044,2.33,4.4,-2.072
"Smith, Drew",622098,2024,79,47,0.265,0.228,0.037,0.441,0.404,0.0369999999999999,0.337,0.325,0.012,3.06,4.34,-1.283
"Keuchel, Dallas",572971,2024,79,60,0.329,0.285,0.044,0.543,0.443,0.1,0.399,0.351,0.048,5.4,5.17,0.23
"Clevinger, Mike",605182,2024,78,54,0.319,0.279,0.0399999999999999,0.594,0.583,0.011,0.418,0.395,0.0229999999999999,6.75,6.85,-0.1
"Winn, Cole",668390,2024,77,56,0.261,0.278,-0.017,0.391,0.47,-0.0789999999999999,0.315,0.356,-0.0409999999999999,7.79,5.34,2.448
"Cosgrove, Tom",676680,2024,76,50,0.354,0.259,0.0949999999999999,0.523,0.403,0.12,0.421,0.341,0.0799999999999999,11.66,4.84,6.819
"Burke, Sean",680732,2024,76,47,0.174,0.241,-0.067,0.333,0.399,-0.066,0.258,0.312,-0.0539999999999999,1.42,3.97,-2.549
"Zuñiga, Guillo",670871,2024,76,55,0.242,0.235,0.007,0.515,0.429,0.086,0.35,0.319,0.0309999999999999,5.09,4.16,0.934
"Alzolay, Adbert",640470,2024,75,55,0.279,0.286,-0.0069999999999999,0.559,0.562,-0.003,0.387,0.39,-0.003,4.67,6.64,-1.967
"Whitlock, Garrett",676477,2024,75,50,0.212,0.249,-0.037,0.318,0.399,-0.081,0.278,0.325,-0.0469999999999999,1.96,4.34,-2.376
"La Sorsa, Joe",686747,2024,74,54,0.258,0.25,0.008,0.439,0.445,-0.006,0.321,0.325,-0.004,4.58,4.34,0.245
"Cisnero, José",542585,2024,74,47,0.29,0.268,0.0219999999999999,0.516,0.476,0.04,0.387,0.373,0.014,6.89,5.96,0.934
"Hernández, Daysbel",678226,2024,74,37,0.159,0.168,-0.009,0.175,0.23,-0.055,0.221,0.246,-0.0249999999999999,2.5,2.42,0.08
"Merryweather, Julian",657240,2024,74,48,0.295,0.276,0.0189999999999999,0.459,0.442,0.017,0.377,0.371,0.006,6.6,5.88,0.72
"Bigge, Hunter",685801,2024,73,44,0.25,0.24,0.01,0.382,0.421,-0.0389999999999999,0.299,0.311,-0.012,2.6,3.94,-1.344
"Jefferies, Daulton",641726,2024,73,56,0.353,0.243,0.1099999999999999,0.691,0.452,0.2389999999999999,0.457,0.323,0.134,9.82,4.28,5.538
"Guenther, Sean",674944,2024,73,57,0.13,0.199,-0.069,0.188,0.278,-0.09,0.167,0.236,-0.0689999999999999,0.86,2.23,-1.373
"Holman, Grant",680880,2024,73,47,0.27,0.226,0.044,0.365,0.302,0.063,0.327,0.289,0.038,4.02,3.37,0.651
"Peralta, Sammy",671111,2024,72,54,0.323,0.326,-0.003,0.508,0.596,-0.0879999999999999,0.387,0.423,-0.0359999999999999,4.8,8.15,-3.35
"Palencia, Daniel",694037,2024,69,40,0.25,0.23,0.0199999999999999,0.339,0.344,-0.0049999999999999,0.336,0.335,0.001,6.14,4.64,1.496
"Zulueta, Yosver",691172,2024,69,41,0.246,0.198,0.0479999999999999,0.393,0.35,0.043,0.322,0.289,0.033,4.96,3.37,1.589
"Young, Alex",622065,2024,68,46,0.246,0.256,-0.01,0.426,0.406,0.0199999999999999,0.327,0.326,0.001,2.87,4.37,-1.498
"García, Deivi",665620,2024,68,42,0.286,0.24,0.0459999999999999,0.411,0.424,-0.013,0.354,0.341,0.0129999999999999,7.07,4.84,2.231
"Beede, Tyler",595881,2024,68,38,0.296,0.235,0.061,0.5,0.354,0.146,0.393,0.34,0.0529999999999999,8.36,4.8,3.557
"Sborz, Josh",622250,2024,68,48,0.246,0.268,-0.022,0.354,0.413,-0.059,0.277,0.314,-0.0369999999999999,3.86,4.02,-0.163
"Wells, Tyler",669330,2024,67,51,0.281,0.313,-0.0319999999999999,0.516,0.626,-0.1099999999999999,0.353,0.41,-0.0569999999999999,5.87,7.53,-1.66
"Aldegheri, Sam",691951,2024,67,45,0.283,0.225,0.0579999999999999,0.453,0.39,0.063,0.373,0.331,0.0419999999999999,4.85,4.52,0.326
"Beck, Tristan",663941,2024,67,48,0.23,0.22,0.01,0.393,0.417,-0.0239999999999999,0.293,0.304,-0.011,1.69,3.75,-2.062
"Stewart, Brock",592779,2024,67,39,0.254,0.24,0.014,0.407,0.369,0.0379999999999999,0.331,0.314,0.017,5.17,4.02,1.15
"Almonte, Yency",622075,2024,67,37,0.161,0.195,-0.034,0.268,0.317,-0.0489999999999999,0.249,0.286,-0.0369999999999999,3.45,3.29,0.157
"Heller, Ben",621294,2024,66,39,0.352,0.264,0.0879999999999999,0.5,0.401,0.0989999999999999,0.423,0.356,0.067,11.25,5.34,5.91
"Sulser, Cole",642121,2024,66,42,0.167,0.201,-0.034,0.278,0.322,-0.0439999999999999,0.245,0.284,-0.0389999999999999,2.75,3.25,-0.495
"Vines, Darius",670241,2024,66,52,0.356,0.325,0.0309999999999999,0.627,0.537,0.0899999999999999,0.427,0.385,0.0419999999999999,8.56,6.43,2.131
"Uribe, Abner",682842,2024,66,40,0.278,0.258,0.02,0.389,0.381,0.008,0.349,0.347,0.002,6.91,5.03,1.877
"Castro, Miguel",612434,2024,64,52,0.339,0.321,0.018,0.61,0.51,0.0999999999999999,0.421,0.378,0.0429999999999999,5.93,6.15,-0.223
"Rodríguez, Joely",570257,2024,64,49,0.317,0.282,0.035,0.533,0.444,0.089,0.372,0.338,0.0339999999999999,5.93,4.74,1.187
"Hernández, Elieser",622694,2024,64,51,0.237,0.281,-0.044,0.542,0.572,-0.0299999999999999,0.355,0.385,-0.03,6.32,6.43,-0.111
"Mercado, Michael",675650,2024,64,44,0.296,0.273,0.0229999999999999,0.833,0.745,0.0879999999999999,0.504,0.462,0.0419999999999999,11.08,10.34,0.737
"Zeferjahn, Ryan",666171,2024,64,38,0.127,0.143,-0.0159999999999999,0.145,0.174,-0.0289999999999999,0.181,0.202,-0.021,2.12,1.65,0.468
"Ramirez, Nick",598286,2024,63,51,0.333,0.333,0.0,0.426,0.548,-0.122,0.353,0.417,-0.064,6.08,7.86,-1.785
"Cobb, Alex",502171,2024,62,49,0.241,0.279,-0.038,0.345,0.483,-0.138,0.269,0.346,-0.0769999999999999,2.75,5.0,-2.245
"Romano, Jordan",605447,2024,62,44,0.286,0.305,-0.019,0.554,0.602,-0.0479999999999999,0.378,0.403,-0.025,6.58,7.2,-0.615
"Lucas, Easton",687922,2024,61,41,0.34,0.258,0.082,0.48,0.379,0.1009999999999999,0.402,0.348,0.054,10.8,5.07,5.73
"Barnes, Matt",598264,2024,60,45,0.291,0.297,-0.006,0.418,0.505,-0.087,0.331,0.367,-0.0359999999999999,6.75,5.73,1.02
"Williamson, Brandon",682227,2024,59,40,0.196,0.238,-0.0419999999999999,0.451,0.435,0.016,0.318,0.338,-0.02,3.77,4.74,-0.973
"Pinto, Ricardo",620982,2024,59,44,0.373,0.274,0.0989999999999999,0.608,0.37,0.238,0.444,0.335,0.1089999999999999,10.97,4.64,6.329
"Veneziano, Anthony",685107,2024,58,40,0.308,0.262,0.0459999999999999,0.481,0.415,0.066,0.349,0.317,0.0319999999999999,3.38,4.11,-0.735
"Miller, Ryan",668943,2024,58,39,0.26,0.241,0.019,0.44,0.417,0.023,0.34,0.327,0.013,4.15,4.4,-0.246
"Rodriguez, Carlos",692230,2024,57,45,0.365,0.325,0.0399999999999999,0.596,0.502,0.0939999999999999,0.418,0.381,0.0369999999999999,7.3,6.27,1.027
"Jacob, Alek",689690,2024,57,34,0.173,0.219,-0.046,0.269,0.311,-0.0419999999999999,0.222,0.268,-0.046,2.46,2.88,-0.425
"Walker, Josh",677020,2024,56,38,0.277,0.23,0.047,0.426,0.371,0.0549999999999999,0.338,0.316,0.022,5.11,4.08,1.028
"Mahle, Tyler",641816,2024,56,41,0.28,0.251,0.029,0.42,0.385,0.0349999999999999,0.329,0.313,0.016,4.97,3.99,0.984
"Teng, Kai-Wei",678906,2024,55,39,0.326,0.291,0.035,0.5,0.49,0.01,0.41,0.395,0.0149999999999999,9.82,6.85,2.968
"Rocker, Kumar",677958,2024,55,34,0.267,0.208,0.059,0.333,0.324,0.009,0.307,0.283,0.024,3.86,3.22,0.637
"Avila, Nick",687014,2024,55,38,0.34,0.33,0.01,0.64,0.554,0.0859999999999999,0.413,0.413,0.0,8.49,7.67,0.816
"Robertson, Nick",687798,2024,55,39,0.288,0.281,0.0069999999999999,0.5,0.475,0.025,0.343,0.334,0.009,4.05,4.61,-0.56
"Bloss, Jake",814005,2024,55,40,0.314,0.269,0.0449999999999999,0.667,0.541,0.126,0.428,0.364,0.064,6.94,5.62,1.323
"Plesac, Zach",668676,2024,54,42,0.255,0.279,-0.024,0.574,0.626,-0.052,0.392,0.421,-0.0289999999999999,8.25,8.05,0.2
"Gómez, Yoendrys",672782,2024,54,36,0.25,0.218,0.032,0.455,0.454,0.001,0.346,0.338,0.0079999999999999,3.97,4.74,-0.769
"Lazar, Max",676661,2024,54,43,0.25,0.297,-0.0469999999999999,0.442,0.439,0.003,0.309,0.334,-0.025,4.61,4.61,0.0
"Senzatela, Antonio",622608,2024,54,39,0.326,0.313,0.013,0.587,0.627,-0.04,0.432,0.438,-0.006,6.57,8.94,-2.372
"Frías, Luis",666818,2024,53,34,0.422,0.34,0.0819999999999999,0.689,0.563,0.126,0.493,0.421,0.072,13.97,8.05,5.916
"Herget, Jimmy",623474,2024,52,34,0.265,0.207,0.058,0.449,0.365,0.084,0.327,0.273,0.0539999999999999,4.38,2.99,1.388
"de Geus, Brett",676969,2024,52,38,0.318,0.274,0.0439999999999999,0.455,0.379,0.076,0.382,0.34,0.0419999999999999,7.15,4.8,2.347
"Dana, Caden",702674,2024,52,36,0.326,0.255,0.071,0.744,0.572,0.172,0.478,0.396,0.0819999999999999,9.58,6.9,2.681
"Waguespack, Jacob",621097,2024,51,30,0.317,0.291,0.026,0.439,0.443,-0.004,0.397,0.39,0.007,5.4,6.64,-1.24
"Borucki, Ryan",621366,2024,51,33,0.311,0.31,0.001,0.511,0.546,-0.035,0.385,0.401,-0.016,7.36,7.12,0.244
"Cueto, Johnny",456501,2024,50,41,0.298,0.349,-0.0509999999999999,0.681,0.735,-0.0539999999999999,0.42,0.47,-0.0499999999999999,7.15,10.85,-3.703
"Rogers, Josh",642028,2024,50,42,0.349,0.349,0.0,0.512,0.539,-0.027,0.382,0.406,-0.024,6.54,7.34,-0.795
"Mushinski, Parker",656786,2024,50,41,0.256,0.327,-0.071,0.395,0.435,-0.0399999999999999,0.323,0.376,-0.0529999999999999,6.54,6.08,0.465
"Vespi, Nick",663989,2024,49,37,0.222,0.245,-0.0229999999999999,0.378,0.425,-0.0469999999999999,0.276,0.306,-0.0299999999999999,2.92,3.8,-0.881
"Gillaspie, Logan",670810,2024,49,41,0.319,0.287,0.032,0.511,0.507,0.004,0.355,0.345,0.01,7.15,4.97,2.177
"Peralta, Luis",678821,2024,49,28,0.175,0.197,-0.022,0.2,0.259,-0.059,0.238,0.277,-0.039,0.73,3.08,-2.35
"Reynolds, Sean",669308,2024,49,22,0.238,0.146,0.092,0.31,0.21,0.1,0.288,0.217,0.0709999999999999,0.82,1.9,-1.082
"Feyereisen, J.P.",656420,2024,48,33,0.262,0.282,-0.0199999999999999,0.548,0.619,-0.0709999999999999,0.385,0.417,-0.0319999999999999,8.18,7.86,0.322
"Junk, Janson",676083,2024,48,36,0.512,0.345,0.167,0.814,0.598,0.2159999999999999,0.566,0.419,0.1469999999999999,14.63,7.96,6.665
"Adon, Joan",672851,2024,48,37,0.293,0.255,0.0379999999999999,0.463,0.398,0.065,0.357,0.342,0.0149999999999999,6.75,4.87,1.88
"Castellanos, Humberto",528748,2024,48,35,0.268,0.311,-0.0429999999999999,0.341,0.41,-0.0689999999999999,0.313,0.358,-0.0449999999999999,5.23,5.41,-0.184
"Matzek, Tyler",554431,2024,48,35,0.356,0.312,0.0439999999999999,0.622,0.59,0.032,0.432,0.403,0.0289999999999999,9.9,7.2,2.7
"Kilian, Caleb",668873,2024,48,35,0.268,0.259,0.009,0.463,0.547,-0.084,0.36,0.385,-0.025,4.22,6.43,-2.211
"Snead, Kirby",669912,2024,48,34,0.293,0.259,0.0339999999999999,0.439,0.367,0.072,0.367,0.336,0.0309999999999999,4.36,4.68,-0.325
"Legumina, Casey",668984,2024,47,37,0.341,0.278,0.063,0.568,0.442,0.1259999999999999,0.407,0.337,0.0699999999999999,8.68,4.71,3.969
"Díaz, Jhonathan",646242,2024,47,36,0.318,0.251,0.067,0.568,0.41,0.1579999999999999,0.395,0.309,0.086,4.66,3.88,0.775
"Sabrowski, Erik",681870,2024,47,24,0.14,0.15,-0.0099999999999999,0.163,0.194,-0.031,0.179,0.196,-0.017,0.0,1.56,-1.56
"McMillon, John",669111,2024,47,29,0.171,0.162,0.009,0.244,0.237,0.007,0.234,0.231,0.003,1.5,2.14,-0.64
"O'Loughlin, Jack",672552,2024,47,36,0.31,0.32,-0.01,0.429,0.495,-0.066,0.358,0.39,-0.032,4.66,6.64,-1.985
"Strzelecki, Peter",657265,2024,47,34,0.256,0.276,-0.02,0.395,0.43,-0.0349999999999999,0.314,0.34,-0.026,2.31,4.8,-2.486
"Lucchesi, Joey",664192,2024,46,31,0.216,0.264,-0.048,0.378,0.467,-0.089,0.33,0.38,-0.0499999999999999,5.23,6.23,-1.004
"Halvorsen, Seth",678020,2024,46,30,0.186,0.194,-0.008,0.326,0.334,-0.008,0.25,0.259,-0.009,1.46,2.68,-1.221
"O'Brien, Riley",676617,2024,46,26,0.361,0.282,0.079,0.639,0.428,0.211,0.467,0.383,0.084,11.25,6.35,4.9
"Nittoli, Vinny",657697,2024,46,36,0.227,0.238,-0.0109999999999999,0.341,0.401,-0.06,0.263,0.291,-0.0279999999999999,1.5,3.42,-1.92
"Lopez, Jacob",682052,2024,46,29,0.135,0.16,-0.0249999999999999,0.324,0.328,-0.004,0.291,0.303,-0.012,5.23,3.72,1.506
"Dobnak, Randy",677976,2024,45,33,0.275,0.273,0.002,0.45,0.384,0.066,0.343,0.323,0.02,5.59,4.28,1.306
"Hill, Jaden",677955,2024,45,33,0.216,0.211,0.005,0.378,0.314,0.064,0.302,0.28,0.0219999999999999,5.06,3.15,1.913
"Bieber, Shane",669456,2024,45,24,0.227,0.228,-0.001,0.318,0.365,-0.0469999999999999,0.244,0.264,-0.02,0.0,2.79,-2.79
"Newcomb, Sean",656794,2024,45,29,0.257,0.243,0.014,0.457,0.441,0.016,0.376,0.366,0.01,6.3,5.7,0.6
"Burdi, Nick",595897,2024,45,22,0.147,0.157,-0.01,0.235,0.242,-0.007,0.294,0.3,-0.006,1.86,3.64,-1.778
"deGrom, Jacob",594798,2024,44,28,0.262,0.196,0.066,0.405,0.335,0.07,0.304,0.249,0.0549999999999999,1.69,2.48,-0.792
"Hartlieb, Geoff",664129,2024,44,33,0.333,0.29,0.043,0.564,0.491,0.0729999999999999,0.393,0.361,0.032,9.0,5.52,3.48
"Gray, Josiah",680686,2024,44,30,0.405,0.278,0.127,0.703,0.489,0.2139999999999999,0.474,0.371,0.1029999999999999,14.04,5.88,8.16
"Espino, Paolo",502179,2024,44,35,0.378,0.333,0.0449999999999999,0.811,0.672,0.139,0.512,0.453,0.059,8.31,9.79,-1.482
"Herget, Kevin",643361,2024,43,31,0.15,0.266,-0.116,0.275,0.499,-0.2239999999999999,0.216,0.354,-0.1379999999999999,1.59,5.27,-3.682
"Castillo, Diego",650895,2024,43,29,0.235,0.23,0.0049999999999999,0.294,0.283,0.011,0.309,0.31,-0.001,2.7,3.91,-1.21
"Carasiti, Matt",571539,2024,43,32,0.41,0.382,0.0279999999999999,0.641,0.561,0.0799999999999999,0.473,0.434,0.0389999999999999,10.38,8.72,1.665
"Strider, Spencer",675911,2024,42,25,0.27,0.232,0.038,0.486,0.401,0.0849999999999999,0.365,0.32,0.0449999999999999,7.0,4.19,2.81
"Warren, Austin",681810,2024,42,30,0.243,0.249,-0.006,0.351,0.433,-0.082,0.308,0.341,-0.033,1.69,4.84,-3.152
"Kitchen, Austin",685116,2024,42,34,0.421,0.298,0.123,0.605,0.414,0.191,0.459,0.335,0.124,14.14,4.64,9.503
"Duffey, Tyler",608648,2024,42,23,0.219,0.205,0.014,0.313,0.359,-0.0459999999999999,0.322,0.358,-0.0359999999999999,5.0,5.41,-0.41
"Wingenter, Trey",622259,2024,42,32,0.351,0.306,0.0449999999999999,0.541,0.476,0.065,0.413,0.373,0.0399999999999999,9.72,5.96,3.76
"Nelson, Kyle",669459,2024,42,30,0.216,0.311,-0.095,0.405,0.502,-0.0969999999999999,0.289,0.365,-0.076,4.22,5.66,-1.441
"Winans, Allan",642216,2024,41,33,0.378,0.292,0.086,0.811,0.553,0.258,0.516,0.394,0.122,15.26,6.81,8.451
"Bachar, Lake",669199,2024,40,25,0.278,0.265,0.013,0.472,0.49,-0.018,0.357,0.359,-0.002,3.86,5.44,-1.583
"Bickford, Phil",641360,2024,39,30,0.278,0.211,0.067,0.417,0.327,0.0899999999999999,0.319,0.262,0.0569999999999999,8.64,2.75,5.89
"Kuhnel, Joel",669270,2024,39,33,0.211,0.257,-0.046,0.342,0.405,-0.063,0.248,0.3,-0.0519999999999999,4.5,3.64,0.86
"Silseth, Chase",681217,2024,38,21,0.242,0.277,-0.035,0.545,0.525,0.02,0.37,0.376,-0.006,6.75,6.08,0.67
"Klein, Will",694361,2024,38,25,0.387,0.349,0.038,0.516,0.513,0.003,0.426,0.413,0.013,11.04,7.67,3.375
"Winder, Josh",680739,2024,38,25,0.212,0.168,0.0439999999999999,0.242,0.336,-0.094,0.228,0.27,-0.042,3.0,2.92,0.08
"Gilbert, Tyler",656457,2024,38,31,0.286,0.326,-0.04,0.4,0.451,-0.0509999999999999,0.328,0.367,-0.0389999999999999,3.24,5.73,-2.49
"Parsons, Wes",641149,2024,38,29,0.278,0.307,-0.0289999999999999,0.472,0.555,-0.083,0.34,0.39,-0.0499999999999999,6.0,6.64,-0.64
"Casparius, Ben",676508,2024,37,21,0.273,0.228,0.045,0.333,0.342,-0.009,0.309,0.295,0.014,2.16,3.52,-1.36
"Campbell, Isaiah",663462,2024,37,29,0.4,0.328,0.072,0.743,0.629,0.1139999999999999,0.496,0.426,0.07,16.2,8.31,7.89
"Montgomery, Mason",682254,2024,37,15,0.188,0.199,-0.011,0.281,0.34,-0.059,0.266,0.295,-0.0289999999999999,1.86,3.52,-1.658
"Shugart, Chase",663767,2024,36,25,0.242,0.226,0.0159999999999999,0.364,0.369,-0.005,0.296,0.294,0.002,4.15,3.49,0.664
"Waldrep, Hurston",694462,2024,36,24,0.333,0.238,0.095,0.704,0.388,0.3159999999999999,0.501,0.375,0.126,16.71,6.04,10.674
"Guerrero, Luis",692285,2024,36,25,0.182,0.191,-0.009,0.212,0.27,-0.058,0.196,0.255,-0.059,0.0,2.6,-2.6
"Jay, Tyler",664079,2024,36,24,0.3,0.221,0.0789999999999999,0.4,0.288,0.112,0.366,0.299,0.067,4.7,3.62,1.076
"Hernandez, Nick",663321,2024,34,23,0.303,0.268,0.0349999999999999,0.667,0.445,0.222,0.417,0.319,0.0979999999999999,7.88,4.16,3.715
"Rutledge, Jackson",671131,2024,34,22,0.258,0.268,-0.01,0.452,0.433,0.019,0.336,0.339,-0.003,3.24,4.77,-1.53
"Bermúdez, Jonathan",642834,2024,33,25,0.393,0.251,0.142,0.714,0.478,0.236,0.484,0.362,0.122,8.1,5.55,2.55
"Davis, Austin",656354,2024,33,20,0.24,0.203,0.0369999999999999,0.32,0.23,0.09,0.341,0.307,0.034,9.0,3.83,5.17
"Leibrandt, Brandon",605335,2024,32,25,0.367,0.237,0.13,0.667,0.416,0.251,0.456,0.308,0.148,9.95,3.86,6.087
"Gillispie, Connor",687362,2024,32,19,0.154,0.176,-0.0219999999999999,0.231,0.34,-0.109,0.241,0.292,-0.0509999999999999,2.25,3.44,-1.19
"Walters, Andrew",689958,2024,32,21,0.038,0.178,-0.1399999999999999,0.077,0.268,-0.191,0.147,0.273,-0.126,0.0,2.99,-2.99
"Hartwig, Grant",701643,2024,31,21,0.24,0.241,-0.001,0.36,0.439,-0.079,0.344,0.369,-0.025,6.75,5.81,0.94
"Santos, Gregory",666619,2024,31,23,0.241,0.234,0.0069999999999999,0.31,0.32,-0.01,0.269,0.272,-0.003,4.91,2.97,1.939
"Graceffo, Gordon",700669,2024,31,23,0.25,0.27,-0.02,0.5,0.491,0.009,0.329,0.339,-0.01,4.7,4.77,-0.074
"Foster, Matt",641582,2024,30,21,0.2,0.255,-0.0549999999999999,0.36,0.585,-0.2249999999999999,0.313,0.408,-0.0949999999999999,2.7,7.43,-4.73
"Iriarte, Jairo",683568,2024,30,16,0.143,0.168,-0.025,0.143,0.194,-0.051,0.272,0.324,-0.0519999999999999,1.5,4.31,-2.81
"Miley, Wade",489119,2024,30,23,0.25,0.334,-0.084,0.375,0.505,-0.13,0.343,0.421,-0.0779999999999999,6.43,8.05,-1.621
"Zastryzny, Rob",642239,2024,29,21,0.154,0.153,0.001,0.192,0.264,-0.072,0.19,0.218,-0.0279999999999999,1.17,1.91,-0.736
"Heasley, Jonathan",669169,2024,29,21,0.4,0.325,0.075,0.64,0.57,0.07,0.481,0.431,0.0499999999999999,16.88,8.56,8.315
"Brzykcy, Zach",694350,2024,28,21,0.36,0.312,0.0479999999999999,0.64,0.608,0.032,0.454,0.421,0.033,14.29,8.05,6.244
"Selby, Colin",681882,2024,28,18,0.13,0.194,-0.064,0.13,0.231,-0.101,0.219,0.286,-0.0669999999999999,2.57,3.29,-0.719
"Neely, Jack",680891,2024,28,19,0.308,0.284,0.024,0.538,0.501,0.037,0.385,0.36,0.025,9.0,5.48,3.52
"Hurt, Kyle",669165,2024,27,23,0.308,0.327,-0.019,0.385,0.514,-0.129,0.314,0.376,-0.062,1.35,6.08,-4.73
"Maciejewski, Josh",656671,2024,27,18,0.16,0.245,-0.0849999999999999,0.32,0.391,-0.071,0.239,0.307,-0.068,2.57,3.83,-1.259
"Bruihl, Justin",677865,2024,27,20,0.375,0.258,0.1169999999999999,0.625,0.412,0.213,0.421,0.297,0.124,9.53,3.57,5.959
"Mederos, Victor",682989,2024,27,16,0.333,0.367,-0.0339999999999999,0.571,0.619,-0.048,0.453,0.483,-0.0299999999999999,11.81,11.73,0.083
"Robert, Daniel",642016,2024,26,16,0.273,0.213,0.06,0.409,0.327,0.0819999999999999,0.357,0.305,0.0519999999999999,3.18,3.78,-0.604
"Nelson, Nick",656793,2024,26,15,0.348,0.222,0.1259999999999999,0.435,0.292,0.143,0.379,0.28,0.0989999999999999,5.06,3.15,1.913
"Crismatt, Nabil",622503,2024,26,20,0.269,0.304,-0.0349999999999999,0.423,0.537,-0.114,0.297,0.36,-0.063,2.57,5.48,-2.909
"Graterol, Brusdar",660813,2024,26,18,0.12,0.253,-0.133,0.12,0.306,-0.186,0.128,0.263,-0.135,2.46,2.77,-0.315
"Eisert, Brandon",685126,2024,26,20,0.227,0.248,-0.0209999999999999,0.273,0.391,-0.118,0.29,0.34,-0.05,4.05,4.8,-0.75
"Andriese, Matt",542882,2024,26,18,0.28,0.25,0.03,0.64,0.557,0.0829999999999999,0.384,0.339,0.0449999999999999,6.0,4.77,1.23
"Contreras, Luis",664351,2024,26,18,0.292,0.22,0.0719999999999999,0.375,0.38,-0.005,0.319,0.292,0.027,9.0,3.44,5.56
"Raley, Brooks",548384,2024,25,13,0.095,0.161,-0.066,0.143,0.382,-0.239,0.168,0.287,-0.1189999999999999,0.0,3.32,-3.32
"Hernandez, Jose E.",669796,2024,25,17,0.238,0.3,-0.062,0.476,0.708,-0.2319999999999999,0.35,0.453,-0.103,3.38,9.79,-6.415
"Shaw, Bryan",543766,2024,24,16,0.4,0.296,0.104,0.7,0.573,0.127,0.496,0.409,0.087,9.0,7.48,1.52
"Pruitt, Austin",643493,2024,24,20,0.4,0.488,-0.0879999999999999,0.9,1.016,-0.1159999999999999,0.535,0.617,-0.0819999999999999,12.46,26.56,-14.098
"Garrett, Amir",607237,2024,24,8,0.211,0.141,0.07,0.421,0.295,0.126,0.355,0.289,0.066,5.06,3.37,1.693
"Mattson, Isaac",676755,2024,23,11,0.059,0.221,-0.162,0.059,0.334,-0.275,0.219,0.36,-0.141,5.06,5.48,-0.417
"Ribalta, Orlando",687377,2024,23,17,0.5,0.334,0.1659999999999999,0.6,0.426,0.174,0.507,0.378,0.129,13.5,6.15,7.35
"Gose, Anthony",543238,2024,22,17,0.429,0.357,0.072,0.905,0.71,0.195,0.566,0.464,0.1019999999999999,10.38,10.46,-0.075
"Pint, Riley",666207,2024,22,8,0.333,0.201,0.132,0.733,0.449,0.284,0.529,0.407,0.122,21.6,7.39,14.21
"Bukauskas, J.B.",656266,2024,22,15,0.143,0.293,-0.15,0.286,0.644,-0.358,0.205,0.402,-0.197,1.5,7.16,-5.66
"Adcock, Ty",686654,2024,21,16,0.368,0.324,0.0439999999999999,1.0,0.795,0.2049999999999999,0.582,0.492,0.0899999999999999,14.54,12.38,2.158
"Busenitz, Alan",641427,2024,21,18,0.429,0.4,0.0289999999999999,0.619,0.622,-0.003,0.451,0.446,0.005,13.5,9.38,4.12
"Altavilla, Dan",656186,2024,21,11,0.313,0.224,0.089,0.563,0.455,0.1079999999999999,0.437,0.375,0.062,14.73,6.04,8.687
"Kelly, Casey",543391,2024,21,16,0.263,0.246,0.017,0.474,0.44,0.0339999999999999,0.316,0.3,0.016,5.06,3.64,1.423
"Whitley, Forrest",666215,2024,20,11,0.313,0.302,0.011,0.375,0.378,-0.003,0.378,0.376,0.002,0.0,6.08,-6.08
"Bauers, Jake",641343,2024,20,15,0.313,0.281,0.0319999999999999,0.5,0.572,-0.0719999999999999,0.414,0.426,-0.012,4.5,8.31,-3.81
"Penrod, Zach",683068,2024,20,12,0.2,0.226,-0.0259999999999999,0.267,0.287,-0.0199999999999999,0.325,0.347,-0.0219999999999999,2.25,5.03,-2.78
"Boushley, Caleb",676961,2024,20,17,0.333,0.313,0.02,0.444,0.538,-0.094,0.371,0.398,-0.027,4.5,6.98,-2.48
"Loáisiga, Jonathan",642528,2024,20,16,0.368,0.317,0.0509999999999999,0.368,0.372,-0.004,0.343,0.323,0.02,0.0,4.28,-4.28
